"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sbav_profit","sbavp_wosp"
"14091","Southern","Fixed",0.65,531,0.03,6,8.2,216.600030000001,0.9,2767.5,-36585.8672356576,216.600030000001
"14092","Southern","Fixed",0.65,531,0.03,7,8.2,1177.24503,0.8,2460,-35625.2222356576,1177.24503000001
"14093","Southern","Fixed",0.65,531,0.03,8,8.2,1522.89003,0.7,2152.5,-35279.5772356576,1522.89003
"14094","Southern","Fixed",0.65,531,0.03,9,8.2,1253.53503,0.6,1845,-35548.9322356576,1253.53503
"14095","Southern","Tracking",0.65,531,0.03,4,4.6,872.085030000002,1.6,4920,-21887.134695525,872.085030000002
"14096","Southern","Tracking",0.65,531,0.03,5,4.6,1024.66503,1.2,3690,-21734.554695525,1024.66503
"14097","Southern","Tracking",0.65,531,0.03,6,4.6,216.600030000001,0.9,2767.5,-22542.619695525,216.600030000001
"14098","Southern","Tracking",0.65,531,0.03,7,4.6,1177.24503,0.8,2460,-21581.974695525,1177.24503
"14099","Southern","Tracking",0.65,531,0.03,8,4.6,1522.89003,0.7,2152.5,-21236.329695525,1522.89003
"14100","Southern","Tracking",0.65,531,0.03,9,4.6,1253.53503,0.6,1845,-21505.684695525,1253.53503
"14101","Southern","Tracking",0.65,531,0.03,4,6.4,872.085030000002,1.6,4920,-25754.2369637791,872.085030000002
"14102","Southern","Tracking",0.65,531,0.03,5,6.4,1024.66503,1.2,3690,-25601.6569637791,1024.66503
"14103","Southern","Tracking",0.65,531,0.03,6,6.4,216.600030000001,0.9,2767.5,-26409.7219637791,216.600030000001
"14104","Southern","Tracking",0.65,531,0.03,7,6.4,1177.24503,0.8,2460,-25449.0769637791,1177.24503
"14105","Southern","Tracking",0.65,531,0.03,8,6.4,1522.89003,0.7,2152.5,-25103.4319637791,1522.89003
"14106","Southern","Tracking",0.65,531,0.03,9,6.4,1253.53503,0.6,1845,-25372.7869637791,1253.53503
"14107","Southern","Tracking",0.65,531,0.03,4,8.2,872.085030000002,1.6,4920,-29621.3392320333,872.085030000002
"14108","Southern","Tracking",0.65,531,0.03,5,8.2,1024.66503,1.2,3690,-29468.7592320333,1024.66503
"14109","Southern","Tracking",0.65,531,0.03,6,8.2,216.600030000001,0.9,2767.5,-30276.8242320333,216.600030000001
"14110","Southern","Tracking",0.65,531,0.03,7,8.2,1177.24503,0.8,2460,-29316.1792320333,1177.24503
"14111","Southern","Tracking",0.65,531,0.03,8,8.2,1522.89003,0.7,2152.5,-28970.5342320333,1522.89003
"14112","Southern","Tracking",0.65,531,0.03,9,8.2,1253.53503,0.6,1845,-29239.8892320333,1253.53503
"14113","Black Belt","Fixed",0.7,590,0.03,4,4.6,872.085030000002,1.6,4920,-23311.4367836772,872.085030000002
"14114","Black Belt","Fixed",0.7,590,0.03,5,4.6,1024.66503,1.2,3690,-23158.8567836772,1024.66503
"14115","Black Belt","Fixed",0.7,590,0.03,6,4.6,216.600030000001,0.9,2767.5,-23966.9217836772,216.600030000001
"14116","Black Belt","Fixed",0.7,590,0.03,7,4.6,1177.24503,0.8,2460,-23006.2767836772,1177.24503
"14117","Black Belt","Fixed",0.7,590,0.03,8,4.6,1522.89003,0.7,2152.5,-22660.6317836772,1522.89003
"14118","Black Belt","Fixed",0.7,590,0.03,9,4.6,1253.53503,0.6,1845,-22929.9867836772,1253.53503
"14119","Black Belt","Fixed",0.7,590,0.03,4,6.4,872.085030000002,1.6,4920,-29167.2258624495,872.085030000002
"14120","Black Belt","Fixed",0.7,590,0.03,5,6.4,1024.66503,1.2,3690,-29014.6458624495,1024.66503
"14121","Black Belt","Fixed",0.7,590,0.03,6,6.4,216.600030000001,0.9,2767.5,-29822.7108624495,216.600030000001
"14122","Black Belt","Fixed",0.7,590,0.03,7,6.4,1177.24503,0.8,2460,-28862.0658624495,1177.24503
"14123","Black Belt","Fixed",0.7,590,0.03,8,6.4,1522.89003,0.7,2152.5,-28516.4208624495,1522.89003
"14124","Black Belt","Fixed",0.7,590,0.03,9,6.4,1253.53503,0.6,1845,-28785.7758624495,1253.53503
"14125","Black Belt","Fixed",0.7,590,0.03,4,8.2,872.085030000002,1.6,4920,-40118.3119318418,872.085030000002
"14126","Black Belt","Fixed",0.7,590,0.03,5,8.2,1024.66503,1.2,3690,-39965.7319318418,1024.66503
"14127","Black Belt","Fixed",0.7,590,0.03,6,8.2,216.600030000001,0.9,2767.5,-40773.7969318418,216.600030000001
"14128","Black Belt","Fixed",0.7,590,0.03,7,8.2,1177.24503,0.8,2460,-39813.1519318418,1177.24503
"14129","Black Belt","Fixed",0.7,590,0.03,8,8.2,1522.89003,0.7,2152.5,-39467.5069318418,1522.89003
"14130","Black Belt","Fixed",0.7,590,0.03,9,8.2,1253.53503,0.6,1845,-39736.8619318418,1253.53503
"14131","Black Belt","Tracking",0.7,590,0.03,4,4.6,872.085030000002,1.6,4920,-24605.5435539166,872.085030000002
"14132","Black Belt","Tracking",0.7,590,0.03,5,4.6,1024.66503,1.2,3690,-24452.9635539166,1024.66503
"14133","Black Belt","Tracking",0.7,590,0.03,6,4.6,216.600030000001,0.9,2767.5,-25261.0285539166,216.600030000001
"14134","Black Belt","Tracking",0.7,590,0.03,7,4.6,1177.24503,0.8,2460,-24300.3835539166,1177.24503
"14135","Black Belt","Tracking",0.7,590,0.03,8,4.6,1522.89003,0.7,2152.5,-23954.7385539166,1522.89003
"14136","Black Belt","Tracking",0.7,590,0.03,9,4.6,1253.53503,0.6,1845,-24224.0935539166,1253.53503
"14137","Black Belt","Tracking",0.7,590,0.03,4,6.4,872.085030000002,1.6,4920,-28902.3238519768,872.085030000002
"14138","Black Belt","Tracking",0.7,590,0.03,5,6.4,1024.66503,1.2,3690,-28749.7438519768,1024.66503
"14139","Black Belt","Tracking",0.7,590,0.03,6,6.4,216.600030000001,0.9,2767.5,-29557.8088519768,216.600030000001
"14140","Black Belt","Tracking",0.7,590,0.03,7,6.4,1177.24503,0.8,2460,-28597.1638519768,1177.24503
"14141","Black Belt","Tracking",0.7,590,0.03,8,6.4,1522.89003,0.7,2152.5,-28251.5188519768,1522.89003
"14142","Black Belt","Tracking",0.7,590,0.03,9,6.4,1253.53503,0.6,1845,-28520.8738519768,1253.53503
"14143","Black Belt","Tracking",0.7,590,0.03,4,8.2,872.085030000002,1.6,4920,-33199.104150037,872.085030000002
"14144","Black Belt","Tracking",0.7,590,0.03,5,8.2,1024.66503,1.2,3690,-33046.524150037,1024.66503
"14145","Black Belt","Tracking",0.7,590,0.03,6,8.2,216.600030000001,0.9,2767.5,-33854.589150037,216.600030000001
"14146","Black Belt","Tracking",0.7,590,0.03,7,8.2,1177.24503,0.8,2460,-32893.944150037,1177.24503000001
"14147","Black Belt","Tracking",0.7,590,0.03,8,8.2,1522.89003,0.7,2152.5,-32548.299150037,1522.89003
"14148","Black Belt","Tracking",0.7,590,0.03,9,8.2,1253.53503,0.6,1845,-32817.654150037,1253.53503
"14149","Central","Fixed",0.7,590,0.03,4,4.6,872.085030000002,1.6,4920,-23583.0267836772,872.085030000002
"14150","Central","Fixed",0.7,590,0.03,5,4.6,1024.66503,1.2,3690,-23430.4467836772,1024.66503
"14151","Central","Fixed",0.7,590,0.03,6,4.6,216.600030000001,0.9,2767.5,-24238.5117836772,216.600030000001
"14152","Central","Fixed",0.7,590,0.03,7,4.6,1177.24503,0.8,2460,-23277.8667836772,1177.24503
"14153","Central","Fixed",0.7,590,0.03,8,4.6,1522.89003,0.7,2152.5,-22932.2217836772,1522.89003
"14154","Central","Fixed",0.7,590,0.03,9,4.6,1253.53503,0.6,1845,-23201.5767836772,1253.53503
"14155","Central","Fixed",0.7,590,0.03,4,6.4,872.085030000002,1.6,4920,-29438.8158624495,872.085030000002
"14156","Central","Fixed",0.7,590,0.03,5,6.4,1024.66503,1.2,3690,-29286.2358624495,1024.66503
"14157","Central","Fixed",0.7,590,0.03,6,6.4,216.600030000001,0.9,2767.5,-30094.3008624495,216.600030000001
"14158","Central","Fixed",0.7,590,0.03,7,6.4,1177.24503,0.8,2460,-29133.6558624495,1177.24503
"14159","Central","Fixed",0.7,590,0.03,8,6.4,1522.89003,0.7,2152.5,-28788.0108624495,1522.89003
"14160","Central","Fixed",0.7,590,0.03,9,6.4,1253.53503,0.6,1845,-29057.3658624495,1253.53503
"14161","Central","Fixed",0.7,590,0.03,4,8.2,872.085030000002,1.6,4920,-40389.9019318418,872.085030000002
"14162","Central","Fixed",0.7,590,0.03,5,8.2,1024.66503,1.2,3690,-40237.3219318418,1024.66503
"14163","Central","Fixed",0.7,590,0.03,6,8.2,216.600030000001,0.9,2767.5,-41045.3869318418,216.600030000001
"14164","Central","Fixed",0.7,590,0.03,7,8.2,1177.24503,0.8,2460,-40084.7419318418,1177.24503000001
"14165","Central","Fixed",0.7,590,0.03,8,8.2,1522.89003,0.7,2152.5,-39739.0969318418,1522.89003
"14166","Central","Fixed",0.7,590,0.03,9,8.2,1253.53503,0.6,1845,-40008.4519318418,1253.53503
"14167","Central","Tracking",0.7,590,0.03,4,4.6,872.085030000002,1.6,4920,-24912.6835539166,872.085030000002
"14168","Central","Tracking",0.7,590,0.03,5,4.6,1024.66503,1.2,3690,-24760.1035539166,1024.66503
"14169","Central","Tracking",0.7,590,0.03,6,4.6,216.600030000001,0.9,2767.5,-25568.1685539166,216.600030000001
"14170","Central","Tracking",0.7,590,0.03,7,4.6,1177.24503,0.8,2460,-24607.5235539166,1177.24503
"14171","Central","Tracking",0.7,590,0.03,8,4.6,1522.89003,0.7,2152.5,-24261.8785539166,1522.89003
"14172","Central","Tracking",0.7,590,0.03,9,4.6,1253.53503,0.6,1845,-24531.2335539166,1253.53503
"14173","Central","Tracking",0.7,590,0.03,4,6.4,872.085030000002,1.6,4920,-29209.4638519768,872.085030000002
"14174","Central","Tracking",0.7,590,0.03,5,6.4,1024.66503,1.2,3690,-29056.8838519768,1024.66503
"14175","Central","Tracking",0.7,590,0.03,6,6.4,216.600030000001,0.9,2767.5,-29864.9488519768,216.600030000001
"14176","Central","Tracking",0.7,590,0.03,7,6.4,1177.24503,0.8,2460,-28904.3038519768,1177.24503
"14177","Central","Tracking",0.7,590,0.03,8,6.4,1522.89003,0.7,2152.5,-28558.6588519768,1522.89003
"14178","Central","Tracking",0.7,590,0.03,9,6.4,1253.53503,0.6,1845,-28828.0138519768,1253.53503
"14179","Central","Tracking",0.7,590,0.03,4,8.2,872.085030000002,1.6,4920,-33506.244150037,872.085030000002
"14180","Central","Tracking",0.7,590,0.03,5,8.2,1024.66503,1.2,3690,-33353.664150037,1024.66503
"14181","Central","Tracking",0.7,590,0.03,6,8.2,216.600030000001,0.9,2767.5,-34161.729150037,216.600030000001
"14182","Central","Tracking",0.7,590,0.03,7,8.2,1177.24503,0.8,2460,-33201.084150037,1177.24503000001
"14183","Central","Tracking",0.7,590,0.03,8,8.2,1522.89003,0.7,2152.5,-32855.439150037,1522.89003
"14184","Central","Tracking",0.7,590,0.03,9,8.2,1253.53503,0.6,1845,-33124.794150037,1253.53503
"14185","Northern","Fixed",0.7,590,0.03,4,4.6,872.085030000002,1.6,4920,-23999.0967836772,872.085030000002
"14186","Northern","Fixed",0.7,590,0.03,5,4.6,1024.66503,1.2,3690,-23846.5167836772,1024.66503
"14187","Northern","Fixed",0.7,590,0.03,6,4.6,216.600030000001,0.9,2767.5,-24654.5817836772,216.600030000001
"14188","Northern","Fixed",0.7,590,0.03,7,4.6,1177.24503,0.8,2460,-23693.9367836772,1177.24503
"14189","Northern","Fixed",0.7,590,0.03,8,4.6,1522.89003,0.7,2152.5,-23348.2917836772,1522.89003
"14190","Northern","Fixed",0.7,590,0.03,9,4.6,1253.53503,0.6,1845,-23617.6467836772,1253.53503
"14191","Northern","Fixed",0.7,590,0.03,4,6.4,872.085030000002,1.6,4920,-29854.8858624495,872.085030000002
"14192","Northern","Fixed",0.7,590,0.03,5,6.4,1024.66503,1.2,3690,-29702.3058624495,1024.66503
"14193","Northern","Fixed",0.7,590,0.03,6,6.4,216.600030000001,0.9,2767.5,-30510.3708624495,216.600030000001
"14194","Northern","Fixed",0.7,590,0.03,7,6.4,1177.24503,0.8,2460,-29549.7258624495,1177.24503
"14195","Northern","Fixed",0.7,590,0.03,8,6.4,1522.89003,0.7,2152.5,-29204.0808624495,1522.89003
"14196","Northern","Fixed",0.7,590,0.03,9,6.4,1253.53503,0.6,1845,-29473.4358624495,1253.53503
"14197","Northern","Fixed",0.7,590,0.03,4,8.2,872.085030000002,1.6,4920,-40805.9719318418,872.085030000002
"14198","Northern","Fixed",0.7,590,0.03,5,8.2,1024.66503,1.2,3690,-40653.3919318418,1024.66503
"14199","Northern","Fixed",0.7,590,0.03,6,8.2,216.600030000001,0.9,2767.5,-41461.4569318418,216.600030000001
"14200","Northern","Fixed",0.7,590,0.03,7,8.2,1177.24503,0.8,2460,-40500.8119318418,1177.24503000001
"14201","Northern","Fixed",0.7,590,0.03,8,8.2,1522.89003,0.7,2152.5,-40155.1669318418,1522.89003
"14202","Northern","Fixed",0.7,590,0.03,9,8.2,1253.53503,0.6,1845,-40424.5219318418,1253.53503
"14203","Northern","Tracking",0.7,590,0.03,4,4.6,872.085030000002,1.6,4920,-25535.6635539166,872.085030000002
"14204","Northern","Tracking",0.7,590,0.03,5,4.6,1024.66503,1.2,3690,-25383.0835539166,1024.66503
"14205","Northern","Tracking",0.7,590,0.03,6,4.6,216.600030000001,0.9,2767.5,-26191.1485539166,216.600030000001
"14206","Northern","Tracking",0.7,590,0.03,7,4.6,1177.24503,0.8,2460,-25230.5035539166,1177.24503
"14207","Northern","Tracking",0.7,590,0.03,8,4.6,1522.89003,0.7,2152.5,-24884.8585539166,1522.89003
"14208","Northern","Tracking",0.7,590,0.03,9,4.6,1253.53503,0.6,1845,-25154.2135539166,1253.53503
"14209","Northern","Tracking",0.7,590,0.03,4,6.4,872.085030000002,1.6,4920,-29832.4438519768,872.085030000002
"14210","Northern","Tracking",0.7,590,0.03,5,6.4,1024.66503,1.2,3690,-29679.8638519768,1024.66503
"14211","Northern","Tracking",0.7,590,0.03,6,6.4,216.600030000001,0.9,2767.5,-30487.9288519768,216.600030000001
"14212","Northern","Tracking",0.7,590,0.03,7,6.4,1177.24503,0.8,2460,-29527.2838519768,1177.24503
"14213","Northern","Tracking",0.7,590,0.03,8,6.4,1522.89003,0.7,2152.5,-29181.6388519768,1522.89003
"14214","Northern","Tracking",0.7,590,0.03,9,6.4,1253.53503,0.6,1845,-29450.9938519768,1253.53503
"14215","Northern","Tracking",0.7,590,0.03,4,8.2,872.085030000002,1.6,4920,-34129.224150037,872.085030000002
"14216","Northern","Tracking",0.7,590,0.03,5,8.2,1024.66503,1.2,3690,-33976.644150037,1024.66503
"14217","Northern","Tracking",0.7,590,0.03,6,8.2,216.600030000001,0.9,2767.5,-34784.709150037,216.600030000001
"14218","Northern","Tracking",0.7,590,0.03,7,8.2,1177.24503,0.8,2460,-33824.064150037,1177.24503000001
"14219","Northern","Tracking",0.7,590,0.03,8,8.2,1522.89003,0.7,2152.5,-33478.419150037,1522.89003
"14220","Northern","Tracking",0.7,590,0.03,9,8.2,1253.53503,0.6,1845,-33747.774150037,1253.53503
"14221","Southern","Fixed",0.7,590,0.03,4,4.6,872.085030000002,1.6,4920,-23212.6467836772,872.085030000002
"14222","Southern","Fixed",0.7,590,0.03,5,4.6,1024.66503,1.2,3690,-23060.0667836772,1024.66503
"14223","Southern","Fixed",0.7,590,0.03,6,4.6,216.600030000001,0.9,2767.5,-23868.1317836772,216.600030000001
"14224","Southern","Fixed",0.7,590,0.03,7,4.6,1177.24503,0.8,2460,-22907.4867836772,1177.24503
"14225","Southern","Fixed",0.7,590,0.03,8,4.6,1522.89003,0.7,2152.5,-22561.8417836772,1522.89003
"14226","Southern","Fixed",0.7,590,0.03,9,4.6,1253.53503,0.6,1845,-22831.1967836772,1253.53503
"14227","Southern","Fixed",0.7,590,0.03,4,6.4,872.085030000002,1.6,4920,-29068.4358624495,872.085030000002
"14228","Southern","Fixed",0.7,590,0.03,5,6.4,1024.66503,1.2,3690,-28915.8558624495,1024.66503
"14229","Southern","Fixed",0.7,590,0.03,6,6.4,216.600030000001,0.9,2767.5,-29723.9208624495,216.600030000001
"14230","Southern","Fixed",0.7,590,0.03,7,6.4,1177.24503,0.8,2460,-28763.2758624495,1177.24503
"14231","Southern","Fixed",0.7,590,0.03,8,6.4,1522.89003,0.7,2152.5,-28417.6308624495,1522.89003
"14232","Southern","Fixed",0.7,590,0.03,9,6.4,1253.53503,0.6,1845,-28686.9858624495,1253.53503
"14233","Southern","Fixed",0.7,590,0.03,4,8.2,872.085030000002,1.6,4920,-40019.5219318418,872.085030000002
"14234","Southern","Fixed",0.7,590,0.03,5,8.2,1024.66503,1.2,3690,-39866.9419318418,1024.66503
"14235","Southern","Fixed",0.7,590,0.03,6,8.2,216.600030000001,0.9,2767.5,-40675.0069318418,216.600030000001
"14236","Southern","Fixed",0.7,590,0.03,7,8.2,1177.24503,0.8,2460,-39714.3619318418,1177.24503000001
"14237","Southern","Fixed",0.7,590,0.03,8,8.2,1522.89003,0.7,2152.5,-39368.7169318418,1522.89003
"14238","Southern","Fixed",0.7,590,0.03,9,8.2,1253.53503,0.6,1845,-39638.0719318418,1253.53503
"14239","Southern","Tracking",0.7,590,0.03,4,4.6,872.085030000002,1.6,4920,-24415.9135539166,872.085030000002
"14240","Southern","Tracking",0.7,590,0.03,5,4.6,1024.66503,1.2,3690,-24263.3335539166,1024.66503
"14241","Southern","Tracking",0.7,590,0.03,6,4.6,216.600030000001,0.9,2767.5,-25071.3985539166,216.600030000001
"14242","Southern","Tracking",0.7,590,0.03,7,4.6,1177.24503,0.8,2460,-24110.7535539166,1177.24503
"14243","Southern","Tracking",0.7,590,0.03,8,4.6,1522.89003,0.7,2152.5,-23765.1085539166,1522.89003
"14244","Southern","Tracking",0.7,590,0.03,9,4.6,1253.53503,0.6,1845,-24034.4635539166,1253.53503
"14245","Southern","Tracking",0.7,590,0.03,4,6.4,872.085030000002,1.6,4920,-28712.6938519768,872.085030000002
"14246","Southern","Tracking",0.7,590,0.03,5,6.4,1024.66503,1.2,3690,-28560.1138519768,1024.66503
"14247","Southern","Tracking",0.7,590,0.03,6,6.4,216.600030000001,0.9,2767.5,-29368.1788519768,216.600030000001
"14248","Southern","Tracking",0.7,590,0.03,7,6.4,1177.24503,0.8,2460,-28407.5338519768,1177.24503
"14249","Southern","Tracking",0.7,590,0.03,8,6.4,1522.89003,0.7,2152.5,-28061.8888519768,1522.89003
"14250","Southern","Tracking",0.7,590,0.03,9,6.4,1253.53503,0.6,1845,-28331.2438519768,1253.53503
"14251","Southern","Tracking",0.7,590,0.03,4,8.2,872.085030000002,1.6,4920,-33009.474150037,872.085030000002
"14252","Southern","Tracking",0.7,590,0.03,5,8.2,1024.66503,1.2,3690,-32856.894150037,1024.66503
"14253","Southern","Tracking",0.7,590,0.03,6,8.2,216.600030000001,0.9,2767.5,-33664.959150037,216.600030000001
"14254","Southern","Tracking",0.7,590,0.03,7,8.2,1177.24503,0.8,2460,-32704.314150037,1177.24503
"14255","Southern","Tracking",0.7,590,0.03,8,8.2,1522.89003,0.7,2152.5,-32358.669150037,1522.89003
"14256","Southern","Tracking",0.7,590,0.03,9,8.2,1253.53503,0.6,1845,-32628.024150037,1253.53503
"14257","Black Belt","Fixed",0.75,649,0.03,4,4.6,872.085030000002,1.6,4920,-25729.7889650449,872.085030000002
"14258","Black Belt","Fixed",0.75,649,0.03,5,4.6,1024.66503,1.2,3690,-25577.2089650449,1024.66503
"14259","Black Belt","Fixed",0.75,649,0.03,6,4.6,216.600030000001,0.9,2767.5,-26385.2739650449,216.600030000001
"14260","Black Belt","Fixed",0.75,649,0.03,7,4.6,1177.24503,0.8,2460,-25424.6289650449,1177.24503
"14261","Black Belt","Fixed",0.75,649,0.03,8,4.6,1522.89003,0.7,2152.5,-25078.9839650449,1522.89003
"14262","Black Belt","Fixed",0.75,649,0.03,9,4.6,1253.53503,0.6,1845,-25348.3389650449,1253.53503
"14263","Black Belt","Fixed",0.75,649,0.03,4,6.4,872.085030000002,1.6,4920,-32171.1569516944,872.085030000002
"14264","Black Belt","Fixed",0.75,649,0.03,5,6.4,1024.66503,1.2,3690,-32018.5769516944,1024.66503
"14265","Black Belt","Fixed",0.75,649,0.03,6,6.4,216.600030000001,0.9,2767.5,-32826.6419516944,216.600030000001
"14266","Black Belt","Fixed",0.75,649,0.03,7,6.4,1177.24503,0.8,2460,-31865.9969516944,1177.24503
"14267","Black Belt","Fixed",0.75,649,0.03,8,6.4,1522.89003,0.7,2152.5,-31520.3519516944,1522.89003
"14268","Black Belt","Fixed",0.75,649,0.03,9,6.4,1253.53503,0.6,1845,-31789.7069516944,1253.53503
"14269","Black Belt","Fixed",0.75,649,0.03,4,8.2,872.085030000002,1.6,4920,-44217.351628026,872.085030000002
"14270","Black Belt","Fixed",0.75,649,0.03,5,8.2,1024.66503,1.2,3690,-44064.7716280259,1024.66503
"14271","Black Belt","Fixed",0.75,649,0.03,6,8.2,216.600030000001,0.9,2767.5,-44872.836628026,216.600030000001
"14272","Black Belt","Fixed",0.75,649,0.03,7,8.2,1177.24503,0.8,2460,-43912.1916280259,1177.24503000001
"14273","Black Belt","Fixed",0.75,649,0.03,8,8.2,1522.89003,0.7,2152.5,-43566.5466280259,1522.89003
"14274","Black Belt","Fixed",0.75,649,0.03,9,8.2,1253.53503,0.6,1845,-43835.901628026,1253.53503
"14275","Black Belt","Tracking",0.75,649,0.03,4,4.6,872.085030000002,1.6,4920,-27153.3424123083,872.085030000002
"14276","Black Belt","Tracking",0.75,649,0.03,5,4.6,1024.66503,1.2,3690,-27000.7624123083,1024.66503
"14277","Black Belt","Tracking",0.75,649,0.03,6,4.6,216.600030000001,0.9,2767.5,-27808.8274123083,216.600030000001
"14278","Black Belt","Tracking",0.75,649,0.03,7,4.6,1177.24503,0.8,2460,-26848.1824123083,1177.24503
"14279","Black Belt","Tracking",0.75,649,0.03,8,4.6,1522.89003,0.7,2152.5,-26502.5374123083,1522.89003
"14280","Black Belt","Tracking",0.75,649,0.03,9,4.6,1253.53503,0.6,1845,-26771.8924123083,1253.53503
"14281","Black Belt","Tracking",0.75,649,0.03,4,6.4,872.085030000002,1.6,4920,-31879.8007401745,872.085030000002
"14282","Black Belt","Tracking",0.75,649,0.03,5,6.4,1024.66503,1.2,3690,-31727.2207401745,1024.66503
"14283","Black Belt","Tracking",0.75,649,0.03,6,6.4,216.600030000001,0.9,2767.5,-32535.2857401745,216.600030000001
"14284","Black Belt","Tracking",0.75,649,0.03,7,6.4,1177.24503,0.8,2460,-31574.6407401745,1177.24503
"14285","Black Belt","Tracking",0.75,649,0.03,8,6.4,1522.89003,0.7,2152.5,-31228.9957401745,1522.89003
"14286","Black Belt","Tracking",0.75,649,0.03,9,6.4,1253.53503,0.6,1845,-31498.3507401745,1253.53503
"14287","Black Belt","Tracking",0.75,649,0.03,4,8.2,872.085030000002,1.6,4920,-36606.2590680407,872.085030000002
"14288","Black Belt","Tracking",0.75,649,0.03,5,8.2,1024.66503,1.2,3690,-36453.6790680407,1024.66503
"14289","Black Belt","Tracking",0.75,649,0.03,6,8.2,216.600030000001,0.9,2767.5,-37261.7440680407,216.600030000001
"14290","Black Belt","Tracking",0.75,649,0.03,7,8.2,1177.24503,0.8,2460,-36301.0990680407,1177.24503000001
"14291","Black Belt","Tracking",0.75,649,0.03,8,8.2,1522.89003,0.7,2152.5,-35955.4540680407,1522.89003
"14292","Black Belt","Tracking",0.75,649,0.03,9,8.2,1253.53503,0.6,1845,-36224.8090680407,1253.53503
"14293","Central","Fixed",0.75,649,0.03,4,4.6,872.085030000002,1.6,4920,-26028.4989650449,872.085030000002
