"","0.05Fixed4.6","0.05Fixed6.4","0.05Fixed8.2","0.05Tracking4.6","0.05Tracking6.4","0.05Tracking8.2","0.10Fixed4.6","0.10Fixed6.4","0.10Fixed8.2","0.10Tracking4.6","0.10Tracking6.4","0.10Tracking8.2","0.30Fixed4.6","0.30Fixed6.4","0.30Fixed8.2","0.30Tracking4.6","0.30Tracking6.4","0.30Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.60Fixed4.6","0.60Fixed6.4","0.60Fixed8.2","0.60Tracking4.6","0.60Tracking6.4","0.60Tracking8.2","0.70Fixed4.6","0.70Fixed6.4","0.70Fixed8.2","0.70Tracking4.6","0.70Tracking6.4","0.70Tracking8.2","0.80Fixed4.6","0.80Fixed6.4","0.80Fixed8.2","0.80Tracking4.6","0.80Tracking6.4","0.80Tracking8.2","0.85Fixed4.6","0.85Fixed6.4","0.85Fixed8.2","0.85Tracking4.6","0.85Tracking6.4","0.85Tracking8.2"
"0.0330.2Central",-12123.88,-12123.88,-12123.88,-12123.88,-12123.88,-12123.88,-14117.28,-14594.56,-15487.13,-14150.15,-14500.36,-14850.57,-20098.78,-22007.9,-25578.19,-20229.99,-21630.83,-23031.67,-26080.62,-29421.57,-35669.58,-26310.6,-28762.07,-31213.55,-30068.18,-34363.68,-42396.84,-30364.03,-33515.93,-36667.83,-32061.98,-36834.76,-45760.49,-32390.73,-35892.84,-39394.95,-36049.54,-41776.88,-52487.75,-36444.13,-40646.66,-44849.19,-36049.54,-41776.88,-52487.75,-36444.13,-40646.66,-44849.19
"0.0430.2Central",-12123.88,-12123.88,-12123.88,-12123.88,-12123.88,-12123.88,-13720.62,-14197.9,-15090.47,-13691.34,-14041.55,-14391.76,-18512.5,-20421.62,-23991.91,-18395.04,-19795.88,-21196.72,-23304.81,-26645.76,-32893.77,-23099.72,-25551.19,-28002.67,-26499.26,-30794.76,-38827.92,-26235.78,-29387.68,-32539.58,-28096.51,-32869.29,-41795.02,-27803.79,-31305.9,-34808.01,-31290.96,-37018.3,-47729.17,-30939.81,-35142.34,-39344.87,-31290.96,-37018.3,-47729.17,-30939.81,-35142.34,-39344.87
"0.0260.2Central",-10278.88,-10278.88,-10278.88,-10278.88,-10278.88,-10278.88,-12668.94,-13146.22,-14038.79,-12763.96,-13114.17,-13464.38,-19840.06,-21749.18,-25319.47,-20219.94,-21620.78,-23021.62,-27011.43,-30352.38,-36600.39,-27676.48,-30127.95,-32579.43,-31792.1,-36087.6,-44120.76,-32647.28,-35799.18,-38951.08,-34182.45,-38955.23,-47880.96,-35132.67,-38634.78,-42136.89,-38963.12,-44690.46,-55401.33,-40103.45,-44305.98,-48508.51,-38963.12,-44690.46,-55401.33,-40103.45,-44305.98,-48508.51
"0.0360.2Central",-10278.88,-10278.88,-10278.88,-10278.88,-10278.88,-10278.88,-12272.28,-12749.56,-13642.13,-12305.15,-12655.36,-13005.57,-18253.78,-20162.9,-23733.19,-18384.99,-19785.83,-21186.67,-24235.62,-27576.57,-33824.58,-24465.6,-26917.07,-29368.55,-28223.18,-32518.68,-40551.84,-28519.03,-31670.93,-34822.83,-30216.98,-34989.76,-43915.49,-30545.73,-34047.84,-37549.95,-34204.54,-39931.88,-50642.75,-34599.13,-38801.66,-43004.19,-34204.54,-39931.88,-50642.75,-34599.13,-38801.66,-43004.19
"0.0460.2Central",-10278.88,-10278.88,-10278.88,-10278.88,-10278.88,-10278.88,-11875.62,-12352.9,-13245.47,-11846.34,-12196.55,-12546.76,-16667.5,-18576.62,-22146.91,-16550.04,-17950.88,-19351.72,-21459.81,-24800.76,-31048.77,-21254.72,-23706.19,-26157.67,-24654.26,-28949.76,-36982.92,-24390.78,-27542.68,-30694.58,-26251.51,-31024.29,-39950.02,-25958.79,-29460.9,-32963.01,-29445.96,-35173.3,-45884.17,-29094.81,-33297.34,-37499.87,-29445.96,-35173.3,-45884.17,-29094.81,-33297.34,-37499.87
"0.0290.2Central",-8433.88,-8433.88,-8433.88,-8433.88,-8433.88,-8433.88,-10823.94,-11301.22,-12193.79,-10918.96,-11269.17,-11619.38,-17995.06,-19904.18,-23474.47,-18374.94,-19775.78,-21176.62,-25166.43,-28507.38,-34755.39,-25831.48,-28282.95,-30734.43,-29947.1,-34242.6,-42275.76,-30802.28,-33954.18,-37106.08,-32337.45,-37110.23,-46035.96,-33287.67,-36789.78,-40291.89,-37118.12,-42845.46,-53556.33,-38258.45,-42460.98,-46663.51,-37118.12,-42845.46,-53556.33,-38258.45,-42460.98,-46663.51
"0.0390.2Central",-8433.88,-8433.88,-8433.88,-8433.88,-8433.88,-8433.88,-10427.28,-10904.56,-11797.13,-10460.15,-10810.36,-11160.57,-16408.78,-18317.9,-21888.19,-16539.99,-17940.83,-19341.67,-22390.62,-25731.57,-31979.58,-22620.6,-25072.07,-27523.55,-26378.18,-30673.68,-38706.84,-26674.03,-29825.93,-32977.83,-28371.98,-33144.76,-42070.49,-28700.73,-32202.84,-35704.95,-32359.54,-38086.88,-48797.75,-32754.13,-36956.66,-41159.19,-32359.54,-38086.88,-48797.75,-32754.13,-36956.66,-41159.19
"0.0490.2Central",-8433.88,-8433.88,-8433.88,-8433.88,-8433.88,-8433.88,-10030.62,-10507.9,-11400.47,-10001.34,-10351.55,-10701.76,-14822.5,-16731.62,-20301.91,-14705.04,-16105.88,-17506.72,-19614.81,-22955.76,-29203.77,-19409.72,-21861.19,-24312.67,-22809.26,-27104.76,-35137.92,-22545.78,-25697.68,-28849.58,-24406.51,-29179.29,-38105.02,-24113.79,-27615.9,-31118.01,-27600.96,-33328.3,-44039.17,-27249.81,-31452.34,-35654.87,-27600.96,-33328.3,-44039.17,-27249.81,-31452.34,-35654.87
"0.0230.3Central",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-13937.09,-14414.36,-15306.94,-14032.1,-14382.31,-14732.52,-21108.21,-23017.32,-26587.62,-21488.08,-22888.93,-24289.77,-28279.57,-31620.52,-37868.53,-28944.62,-31396.1,-33847.58,-33060.24,-37355.75,-45388.91,-33915.43,-37067.33,-40219.22,-35450.59,-40223.38,-49149.11,-36400.82,-39902.93,-43405.04,-40231.26,-45958.6,-56669.48,-41371.6,-45574.13,-49776.66,-40231.26,-45958.6,-56669.48,-41371.6,-45574.13,-49776.66
"0.0330.3Central",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-13540.43,-14017.7,-14910.28,-13573.29,-13923.5,-14273.71,-19521.93,-21431.04,-25001.34,-19653.13,-21053.98,-22454.82,-25503.76,-28844.71,-35092.72,-25733.74,-28185.22,-30636.7,-29491.32,-33786.83,-41819.99,-29787.18,-32939.08,-36090.97,-31485.12,-36257.91,-45183.64,-31813.88,-35315.99,-38818.1,-35472.68,-41200.02,-51910.9,-35867.28,-40069.81,-44272.34,-35472.68,-41200.02,-51910.9,-35867.28,-40069.81,-44272.34
"0.0430.3Central",-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-11547.03,-13143.77,-13621.04,-14513.62,-13114.48,-13464.69,-13814.9,-17935.65,-19844.76,-23415.06,-17818.18,-19219.03,-20619.87,-22727.95,-26068.9,-32316.91,-22522.86,-24974.34,-27425.82,-25922.4,-30217.91,-38251.07,-25658.93,-28810.83,-31962.72,-27519.65,-32292.44,-41218.17,-27226.94,-30729.05,-34231.16,-30714.1,-36441.44,-47152.32,-30362.96,-34565.49,-38768.02,-30714.1,-36441.44,-47152.32,-30362.96,-34565.49,-38768.02
"0.0260.3Central",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-11169.59,-11646.86,-12539.44,-11264.6,-11614.81,-11965.02,-18340.71,-20249.82,-23820.12,-18720.58,-20121.43,-21522.27,-25512.07,-28853.02,-35101.03,-26177.12,-28628.6,-31080.08,-30292.74,-34588.25,-42621.41,-31147.93,-34299.83,-37451.72,-32683.09,-37455.88,-46381.61,-33633.32,-37135.43,-40637.54,-37463.76,-43191.1,-53901.98,-38604.1,-42806.63,-47009.16,-37463.76,-43191.1,-53901.98,-38604.1,-42806.63,-47009.16
"0.0360.3Central",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-10772.93,-11250.2,-12142.78,-10805.79,-11156,-11506.21,-16754.43,-18663.54,-22233.84,-16885.63,-18286.48,-19687.32,-22736.26,-26077.21,-32325.22,-22966.24,-25417.72,-27869.2,-26723.82,-31019.33,-39052.49,-27019.68,-30171.58,-33323.47,-28717.62,-33490.41,-42416.14,-29046.38,-32548.49,-36050.6,-32705.18,-38432.52,-49143.4,-33099.78,-37302.31,-41504.84,-32705.18,-38432.52,-49143.4,-33099.78,-37302.31,-41504.84
"0.0460.3Central",-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-8779.53,-10376.27,-10853.54,-11746.12,-10346.98,-10697.19,-11047.4,-15168.15,-17077.26,-20647.56,-15050.68,-16451.53,-17852.37,-19960.45,-23301.4,-29549.41,-19755.36,-22206.84,-24658.32,-23154.9,-27450.41,-35483.57,-22891.43,-26043.33,-29195.22,-24752.15,-29524.94,-38450.67,-24459.44,-27961.55,-31463.66,-27946.6,-33673.94,-44384.82,-27595.46,-31797.99,-36000.52,-27946.6,-33673.94,-44384.82,-27595.46,-31797.99,-36000.52
"0.0290.3Central",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-8402.09,-8879.36,-9771.94,-8497.1,-8847.31,-9197.52,-15573.21,-17482.32,-21052.62,-15953.08,-17353.93,-18754.77,-22744.57,-26085.52,-32333.53,-23409.62,-25861.1,-28312.58,-27525.24,-31820.75,-39853.91,-28380.43,-31532.33,-34684.22,-29915.59,-34688.38,-43614.11,-30865.82,-34367.93,-37870.04,-34696.26,-40423.6,-51134.48,-35836.6,-40039.13,-44241.66,-34696.26,-40423.6,-51134.48,-35836.6,-40039.13,-44241.66
"0.0390.3Central",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-8005.43,-8482.7,-9375.28,-8038.29,-8388.5,-8738.71,-13986.93,-15896.04,-19466.34,-14118.13,-15518.98,-16919.82,-19968.76,-23309.71,-29557.72,-20198.74,-22650.22,-25101.7,-23956.32,-28251.83,-36284.99,-24252.18,-27404.08,-30555.97,-25950.12,-30722.91,-39648.64,-26278.88,-29780.99,-33283.1,-29937.68,-35665.02,-46375.9,-30332.28,-34534.81,-38737.34,-29937.68,-35665.02,-46375.9,-30332.28,-34534.81,-38737.34
"0.0490.3Central",-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-6012.03,-7608.77,-8086.04,-8978.62,-7579.48,-7929.69,-8279.9,-12400.65,-14309.76,-17880.06,-12283.18,-13684.03,-15084.87,-17192.95,-20533.9,-26781.91,-16987.86,-19439.34,-21890.82,-20387.4,-24682.91,-32716.07,-20123.93,-23275.83,-26427.72,-21984.65,-26757.44,-35683.17,-21691.94,-25194.05,-28696.16,-25179.1,-30906.44,-41617.32,-24827.96,-29030.49,-33233.02,-25179.1,-30906.44,-41617.32,-24827.96,-29030.49,-33233.02
"0.0230.4Central",-10970.17,-10970.17,-10970.17,-10970.17,-10970.17,-10970.17,-13360.23,-13837.51,-14730.08,-13455.25,-13805.46,-14155.67,-20531.35,-22440.47,-26010.76,-20911.23,-22312.07,-23712.91,-27702.72,-31043.67,-37291.68,-28367.77,-30819.24,-33270.72,-32483.39,-36778.89,-44812.05,-33338.57,-36490.47,-39642.37,-34873.74,-39646.52,-48572.25,-35823.96,-39326.07,-42828.18,-39654.41,-45381.75,-56092.62,-40794.74,-44997.27,-49199.8,-39654.41,-45381.75,-56092.62,-40794.74,-44997.27,-49199.8
"0.0330.4Central",-10970.17,-10970.17,-10970.17,-10970.17,-10970.17,-10970.17,-12963.57,-13440.85,-14333.42,-12996.44,-13346.65,-13696.86,-18945.07,-20854.19,-24424.48,-19076.28,-20477.12,-21877.96,-24926.91,-28267.86,-34515.87,-25156.89,-27608.36,-30059.84,-28914.47,-33209.97,-41243.13,-29210.32,-32362.22,-35514.12,-30908.27,-35681.05,-44606.78,-31237.02,-34739.13,-38241.24,-34895.83,-40623.17,-51334.04,-35290.42,-39492.95,-43695.48,-34895.83,-40623.17,-51334.04,-35290.42,-39492.95,-43695.48
"0.0430.4Central",-10970.17,-10970.17,-10970.17,-10970.17,-10970.17,-10970.17,-12566.91,-13044.19,-13936.76,-12537.63,-12887.84,-13238.05,-17358.79,-19267.91,-22838.2,-17241.33,-18642.17,-20043.01,-22151.1,-25492.05,-31740.06,-21946.01,-24397.48,-26848.96,-25345.55,-29641.05,-37674.21,-25082.07,-28233.97,-31385.87,-26942.8,-31715.58,-40641.31,-26650.08,-30152.19,-33654.3,-30137.25,-35864.59,-46575.46,-29786.1,-33988.63,-38191.16,-30137.25,-35864.59,-46575.46,-29786.1,-33988.63,-38191.16
"0.0260.4Central",-7280.17,-7280.17,-7280.17,-7280.17,-7280.17,-7280.17,-9670.23,-10147.51,-11040.08,-9765.25,-10115.46,-10465.67,-16841.35,-18750.47,-22320.76,-17221.23,-18622.07,-20022.91,-24012.72,-27353.67,-33601.68,-24677.77,-27129.24,-29580.72,-28793.39,-33088.89,-41122.05,-29648.57,-32800.47,-35952.37,-31183.74,-35956.52,-44882.25,-32133.96,-35636.07,-39138.18,-35964.41,-41691.75,-52402.62,-37104.74,-41307.27,-45509.8,-35964.41,-41691.75,-52402.62,-37104.74,-41307.27,-45509.8
"0.0360.4Central",-7280.17,-7280.17,-7280.17,-7280.17,-7280.17,-7280.17,-9273.57,-9750.85,-10643.42,-9306.44,-9656.65,-10006.86,-15255.07,-17164.19,-20734.48,-15386.28,-16787.12,-18187.96,-21236.91,-24577.86,-30825.87,-21466.89,-23918.36,-26369.84,-25224.47,-29519.97,-37553.13,-25520.32,-28672.22,-31824.12,-27218.27,-31991.05,-40916.78,-27547.02,-31049.13,-34551.24,-31205.83,-36933.17,-47644.04,-31600.42,-35802.95,-40005.48,-31205.83,-36933.17,-47644.04,-31600.42,-35802.95,-40005.48
"0.0460.4Central",-7280.17,-7280.17,-7280.17,-7280.17,-7280.17,-7280.17,-8876.91,-9354.19,-10246.76,-8847.63,-9197.84,-9548.05,-13668.79,-15577.91,-19148.2,-13551.33,-14952.17,-16353.01,-18461.1,-21802.05,-28050.06,-18256.01,-20707.48,-23158.96,-21655.55,-25951.05,-33984.21,-21392.07,-24543.97,-27695.87,-23252.8,-28025.58,-36951.31,-22960.08,-26462.19,-29964.3,-26447.25,-32174.59,-42885.46,-26096.1,-30298.63,-34501.16,-26447.25,-32174.59,-42885.46,-26096.1,-30298.63,-34501.16
"0.0290.4Central",-3590.17,-3590.17,-3590.17,-3590.17,-3590.17,-3590.17,-5980.23,-6457.51,-7350.08,-6075.25,-6425.46,-6775.67,-13151.35,-15060.47,-18630.76,-13531.23,-14932.07,-16332.91,-20322.72,-23663.67,-29911.68,-20987.77,-23439.24,-25890.72,-25103.39,-29398.89,-37432.05,-25958.57,-29110.47,-32262.37,-27493.74,-32266.52,-41192.25,-28443.96,-31946.07,-35448.18,-32274.41,-38001.75,-48712.62,-33414.74,-37617.27,-41819.8,-32274.41,-38001.75,-48712.62,-33414.74,-37617.27,-41819.8
"0.0390.4Central",-3590.17,-3590.17,-3590.17,-3590.17,-3590.17,-3590.17,-5583.57,-6060.85,-6953.42,-5616.44,-5966.65,-6316.86,-11565.07,-13474.19,-17044.48,-11696.28,-13097.12,-14497.96,-17546.91,-20887.86,-27135.87,-17776.89,-20228.36,-22679.84,-21534.47,-25829.97,-33863.13,-21830.32,-24982.22,-28134.12,-23528.27,-28301.05,-37226.78,-23857.02,-27359.13,-30861.24,-27515.83,-33243.17,-43954.04,-27910.42,-32112.95,-36315.48,-27515.83,-33243.17,-43954.04,-27910.42,-32112.95,-36315.48
"0.0490.4Central",-3590.17,-3590.17,-3590.17,-3590.17,-3590.17,-3590.17,-5186.91,-5664.19,-6556.76,-5157.63,-5507.84,-5858.05,-9978.79,-11887.91,-15458.2,-9861.33,-11262.17,-12663.01,-14771.1,-18112.05,-24360.06,-14566.01,-17017.48,-19468.96,-17965.55,-22261.05,-30294.21,-17702.07,-20853.97,-24005.87,-19562.8,-24335.58,-33261.31,-19270.08,-22772.19,-26274.3,-22757.25,-28484.59,-39195.46,-22406.1,-26608.63,-30811.16,-22757.25,-28484.59,-39195.46,-22406.1,-26608.63,-30811.16
"0.0230.5Central",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-12783.38,-13260.65,-14153.23,-12878.39,-13228.6,-13578.81,-19954.5,-21863.61,-25433.91,-20334.37,-21735.22,-23136.06,-27125.86,-30466.81,-36714.82,-27790.91,-30242.39,-32693.87,-31906.53,-36202.04,-44235.2,-32761.72,-35913.62,-39065.51,-34296.88,-39069.67,-47995.4,-35247.11,-38749.22,-42251.33,-39077.55,-44804.89,-55515.77,-40217.89,-44420.42,-48622.95,-39077.55,-44804.89,-55515.77,-40217.89,-44420.42,-48622.95
"0.0330.5Central",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-12386.72,-12863.99,-13756.57,-12419.58,-12769.79,-13120,-18368.22,-20277.33,-23847.63,-18499.42,-19900.27,-21301.11,-24350.05,-27691,-33939.01,-24580.03,-27031.51,-29482.99,-28337.61,-32633.12,-40666.28,-28633.47,-31785.37,-34937.26,-30331.41,-35104.2,-44029.93,-30660.17,-34162.28,-37664.39,-34318.97,-40046.31,-50757.19,-34713.57,-38916.1,-43118.63,-34318.97,-40046.31,-50757.19,-34713.57,-38916.1,-43118.63
"0.0430.5Central",-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-10393.32,-11990.06,-12467.33,-13359.91,-11960.77,-12310.98,-12661.19,-16781.94,-18691.05,-22261.35,-16664.47,-18065.32,-19466.16,-21574.24,-24915.19,-31163.2,-21369.15,-23820.63,-26272.11,-24768.69,-29064.2,-37097.36,-24505.22,-27657.12,-30809.01,-26365.94,-31138.73,-40064.46,-26073.23,-29575.34,-33077.45,-29560.39,-35287.73,-45998.61,-29209.25,-33411.78,-37614.31,-29560.39,-35287.73,-45998.61,-29209.25,-33411.78,-37614.31
"0.0260.5Central",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-8170.88,-8648.15,-9540.73,-8265.89,-8616.1,-8966.31,-15342,-17251.11,-20821.41,-15721.87,-17122.72,-18523.56,-22513.36,-25854.31,-32102.32,-23178.41,-25629.89,-28081.37,-27294.03,-31589.54,-39622.7,-28149.22,-31301.12,-34453.01,-29684.38,-34457.17,-43382.9,-30634.61,-34136.72,-37638.83,-34465.05,-40192.39,-50903.27,-35605.39,-39807.92,-44010.45,-34465.05,-40192.39,-50903.27,-35605.39,-39807.92,-44010.45
"0.0360.5Central",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-7774.22,-8251.49,-9144.07,-7807.08,-8157.29,-8507.5,-13755.72,-15664.83,-19235.13,-13886.92,-15287.77,-16688.61,-19737.55,-23078.5,-29326.51,-19967.53,-22419.01,-24870.49,-23725.11,-28020.62,-36053.78,-24020.97,-27172.87,-30324.76,-25718.91,-30491.7,-39417.43,-26047.67,-29549.78,-33051.89,-29706.47,-35433.81,-46144.69,-30101.07,-34303.6,-38506.13,-29706.47,-35433.81,-46144.69,-30101.07,-34303.6,-38506.13
"0.0460.5Central",-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-5780.82,-7377.56,-7854.83,-8747.41,-7348.27,-7698.48,-8048.69,-12169.44,-14078.55,-17648.85,-12051.97,-13452.82,-14853.66,-16961.74,-20302.69,-26550.7,-16756.65,-19208.13,-21659.61,-20156.19,-24451.7,-32484.86,-19892.72,-23044.62,-26196.51,-21753.44,-26526.23,-35451.96,-21460.73,-24962.84,-28464.95,-24947.89,-30675.23,-41386.11,-24596.75,-28799.28,-33001.81,-24947.89,-30675.23,-41386.11,-24596.75,-28799.28,-33001.81
"0.0290.5Central",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-3558.38,-4035.65,-4928.23,-3653.39,-4003.6,-4353.81,-10729.5,-12638.61,-16208.91,-11109.37,-12510.22,-13911.06,-17900.86,-21241.81,-27489.82,-18565.91,-21017.39,-23468.87,-22681.53,-26977.04,-35010.2,-23536.72,-26688.62,-29840.51,-25071.88,-29844.67,-38770.4,-26022.11,-29524.22,-33026.33,-29852.55,-35579.89,-46290.77,-30992.89,-35195.42,-39397.95,-29852.55,-35579.89,-46290.77,-30992.89,-35195.42,-39397.95
"0.0390.5Central",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-3161.72,-3638.99,-4531.57,-3194.58,-3544.79,-3895,-9143.22,-11052.33,-14622.63,-9274.42,-10675.27,-12076.11,-15125.05,-18466,-24714.01,-15355.03,-17806.51,-20257.99,-19112.61,-23408.12,-31441.28,-19408.47,-22560.37,-25712.26,-21106.41,-25879.2,-34804.93,-21435.17,-24937.28,-28439.39,-25093.97,-30821.31,-41532.19,-25488.57,-29691.1,-33893.63,-25093.97,-30821.31,-41532.19,-25488.57,-29691.1,-33893.63
"0.0490.5Central",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-2765.06,-3242.33,-4134.91,-2735.77,-3085.98,-3436.19,-7556.94,-9466.05,-13036.35,-7439.47,-8840.32,-10241.16,-12349.24,-15690.19,-21938.2,-12144.15,-14595.63,-17047.11,-15543.69,-19839.2,-27872.36,-15280.22,-18432.12,-21584.01,-17140.94,-21913.73,-30839.46,-16848.23,-20350.34,-23852.45,-20335.39,-26062.73,-36773.61,-19984.25,-24186.78,-28389.31,-20335.39,-26062.73,-36773.61,-19984.25,-24186.78,-28389.31
"0.0230.6Central",-9816.46,-9816.46,-9816.46,-9816.46,-9816.46,-9816.46,-12206.52,-12683.8,-13576.37,-12301.54,-12651.75,-13001.96,-19377.64,-21286.76,-24857.05,-19757.52,-21158.36,-22559.2,-26549.01,-29889.96,-36137.97,-27214.06,-29665.53,-32117.01,-31329.68,-35625.18,-43658.34,-32184.86,-35336.76,-38488.66,-33720.03,-38492.81,-47418.54,-34670.25,-38172.36,-41674.47,-38500.7,-44228.04,-54938.91,-39641.03,-43843.56,-48046.09,-38500.7,-44228.04,-54938.91,-39641.03,-43843.56,-48046.09
"0.0330.6Central",-9816.46,-9816.46,-9816.46,-9816.46,-9816.46,-9816.46,-11809.86,-12287.14,-13179.71,-11842.73,-12192.94,-12543.15,-17791.36,-19700.48,-23270.77,-17922.57,-19323.41,-20724.25,-23773.2,-27114.15,-33362.16,-24003.18,-26454.65,-28906.13,-27760.76,-32056.26,-40089.42,-28056.61,-31208.51,-34360.41,-29754.56,-34527.34,-43453.07,-30083.31,-33585.42,-37087.53,-33742.12,-39469.46,-50180.33,-34136.71,-38339.24,-42541.77,-33742.12,-39469.46,-50180.33,-34136.71,-38339.24,-42541.77
"0.0430.6Central",-9816.46,-9816.46,-9816.46,-9816.46,-9816.46,-9816.46,-11413.2,-11890.48,-12783.05,-11383.92,-11734.13,-12084.34,-16205.08,-18114.2,-21684.49,-16087.62,-17488.46,-18889.3,-20997.39,-24338.34,-30586.35,-20792.3,-23243.77,-25695.25,-24191.84,-28487.34,-36520.5,-23928.36,-27080.26,-30232.16,-25789.09,-30561.87,-39487.6,-25496.37,-28998.48,-32500.59,-28983.54,-34710.88,-45421.75,-28632.39,-32834.92,-37037.45,-28983.54,-34710.88,-45421.75,-28632.39,-32834.92,-37037.45
"0.0260.6Central",-4281.46,-4281.46,-4281.46,-4281.46,-4281.46,-4281.46,-6671.52,-7148.8,-8041.37,-6766.54,-7116.75,-7466.96,-13842.64,-15751.76,-19322.05,-14222.52,-15623.36,-17024.2,-21014.01,-24354.96,-30602.97,-21679.06,-24130.53,-26582.01,-25794.68,-30090.18,-38123.34,-26649.86,-29801.76,-32953.66,-28185.03,-32957.81,-41883.54,-29135.25,-32637.36,-36139.47,-32965.7,-38693.04,-49403.91,-34106.03,-38308.56,-42511.09,-32965.7,-38693.04,-49403.91,-34106.03,-38308.56,-42511.09
"0.0360.6Central",-4281.46,-4281.46,-4281.46,-4281.46,-4281.46,-4281.46,-6274.86,-6752.14,-7644.71,-6307.73,-6657.94,-7008.15,-12256.36,-14165.48,-17735.77,-12387.57,-13788.41,-15189.25,-18238.2,-21579.15,-27827.16,-18468.18,-20919.65,-23371.13,-22225.76,-26521.26,-34554.42,-22521.61,-25673.51,-28825.41,-24219.56,-28992.34,-37918.07,-24548.31,-28050.42,-31552.53,-28207.12,-33934.46,-44645.33,-28601.71,-32804.24,-37006.77,-28207.12,-33934.46,-44645.33,-28601.71,-32804.24,-37006.77
"0.0460.6Central",-4281.46,-4281.46,-4281.46,-4281.46,-4281.46,-4281.46,-5878.2,-6355.48,-7248.05,-5848.92,-6199.13,-6549.34,-10670.08,-12579.2,-16149.49,-10552.62,-11953.46,-13354.3,-15462.39,-18803.34,-25051.35,-15257.3,-17708.77,-20160.25,-18656.84,-22952.34,-30985.5,-18393.36,-21545.26,-24697.16,-20254.09,-25026.87,-33952.6,-19961.37,-23463.48,-26965.59,-23448.54,-29175.88,-39886.75,-23097.39,-27299.92,-31502.45,-23448.54,-29175.88,-39886.75,-23097.39,-27299.92,-31502.45
"0.0290.6Central",1253.54,1253.54,1253.54,1253.54,1253.54,1253.54,-1136.52,-1613.8,-2506.37,-1231.54,-1581.75,-1931.96,-8307.64,-10216.76,-13787.05,-8687.52,-10088.36,-11489.2,-15479.01,-18819.96,-25067.97,-16144.06,-18595.53,-21047.01,-20259.68,-24555.18,-32588.34,-21114.86,-24266.76,-27418.66,-22650.03,-27422.81,-36348.54,-23600.25,-27102.36,-30604.47,-27430.7,-33158.04,-43868.91,-28571.03,-32773.56,-36976.09,-27430.7,-33158.04,-43868.91,-28571.03,-32773.56,-36976.09
"0.0390.6Central",1253.54,1253.54,1253.54,1253.54,1253.54,1253.54,-739.86,-1217.14,-2109.71,-772.73,-1122.94,-1473.15,-6721.36,-8630.48,-12200.77,-6852.57,-8253.41,-9654.25,-12703.2,-16044.15,-22292.16,-12933.18,-15384.65,-17836.13,-16690.76,-20986.26,-29019.42,-16986.61,-20138.51,-23290.41,-18684.56,-23457.34,-32383.07,-19013.31,-22515.42,-26017.53,-22672.12,-28399.46,-39110.33,-23066.71,-27269.24,-31471.77,-22672.12,-28399.46,-39110.33,-23066.71,-27269.24,-31471.77
"0.0490.6Central",1253.54,1253.54,1253.54,1253.54,1253.54,1253.54,-343.2,-820.48,-1713.05,-313.92,-664.13,-1014.34,-5135.08,-7044.2,-10614.49,-5017.62,-6418.46,-7819.3,-9927.39,-13268.34,-19516.35,-9722.3,-12173.77,-14625.25,-13121.84,-17417.34,-25450.5,-12858.36,-16010.26,-19162.16,-14719.09,-19491.87,-28417.6,-14426.37,-17928.48,-21430.59,-17913.54,-23640.88,-34351.75,-17562.39,-21764.92,-25967.45,-17913.54,-23640.88,-34351.75,-17562.39,-21764.92,-25967.45
"0.0230.7Central",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-11629.67,-12106.94,-12999.52,-11724.68,-12074.89,-12425.1,-18800.79,-20709.9,-24280.2,-19180.66,-20581.51,-21982.35,-25972.15,-29313.1,-35561.11,-26637.2,-29088.68,-31540.16,-30752.82,-35048.33,-43081.49,-31608.01,-34759.91,-37911.8,-33143.17,-37915.96,-46841.69,-34093.4,-37595.51,-41097.62,-37923.84,-43651.18,-54362.06,-39064.18,-43266.71,-47469.24,-37923.84,-43651.18,-54362.06,-39064.18,-43266.71,-47469.24
