"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sqav_profit","sqavp_wosp"
"24923","Central","Fixed",0.05,0,0.045,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"24924","Central","Fixed",0.05,0,0.045,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"24925","Central","Fixed",0.05,0,0.045,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"24926","Central","Fixed",0.05,0,0.045,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"24927","Central","Fixed",0.05,0,0.045,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"24928","Central","Tracking",0.05,0,0.045,11,4.6,484.61702,0.6,654,-515.38298,484.61702
"24929","Central","Tracking",0.05,0,0.045,12,4.6,327.86702,0.5,545,-672.13298,327.86702
"24930","Central","Tracking",0.05,0,0.045,13,4.6,872.86702,0.5,545,-127.13298,872.86702
"24931","Central","Tracking",0.05,0,0.045,14,4.6,389.11702,0.4,436,-610.88298,389.11702
"24932","Central","Tracking",0.05,0,0.045,15,4.6,825.11702,0.4,436,-174.88298,825.11702
"24933","Central","Tracking",0.05,0,0.045,16,4.6,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"24934","Central","Tracking",0.05,0,0.045,17,4.6,341.36702,0.3,327,-658.63298,341.36702
"24935","Central","Tracking",0.05,0,0.045,11,6.4,484.61702,0.6,654,-515.38298,484.61702
"24936","Central","Tracking",0.05,0,0.045,12,6.4,327.86702,0.5,545,-672.13298,327.86702
"24937","Central","Tracking",0.05,0,0.045,13,6.4,872.86702,0.5,545,-127.13298,872.86702
"24938","Central","Tracking",0.05,0,0.045,14,6.4,389.11702,0.4,436,-610.88298,389.11702
"24939","Central","Tracking",0.05,0,0.045,15,6.4,825.11702,0.4,436,-174.88298,825.11702
"24940","Central","Tracking",0.05,0,0.045,16,6.4,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"24941","Central","Tracking",0.05,0,0.045,17,6.4,341.36702,0.3,327,-658.63298,341.36702
"24942","Central","Tracking",0.05,0,0.045,11,8.2,484.61702,0.6,654,-515.38298,484.61702
"24943","Central","Tracking",0.05,0,0.045,12,8.2,327.86702,0.5,545,-672.13298,327.86702
"24944","Central","Tracking",0.05,0,0.045,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"24945","Central","Tracking",0.05,0,0.045,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"24946","Central","Tracking",0.05,0,0.045,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"24947","Central","Tracking",0.05,0,0.045,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"24948","Central","Tracking",0.05,0,0.045,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"24949","Northern","Fixed",0.05,0,0.045,11,4.6,484.61702,0.6,654,-515.38298,484.61702
"24950","Northern","Fixed",0.05,0,0.045,12,4.6,327.86702,0.5,545,-672.13298,327.86702
"24951","Northern","Fixed",0.05,0,0.045,13,4.6,872.86702,0.5,545,-127.13298,872.86702
"24952","Northern","Fixed",0.05,0,0.045,14,4.6,389.11702,0.4,436,-610.88298,389.11702
"24953","Northern","Fixed",0.05,0,0.045,15,4.6,825.11702,0.4,436,-174.88298,825.11702
"24954","Northern","Fixed",0.05,0,0.045,16,4.6,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"24955","Northern","Fixed",0.05,0,0.045,17,4.6,341.36702,0.3,327,-658.63298,341.36702
"24956","Northern","Fixed",0.05,0,0.045,11,6.4,484.61702,0.6,654,-515.38298,484.61702
"24957","Northern","Fixed",0.05,0,0.045,12,6.4,327.86702,0.5,545,-672.13298,327.86702
"24958","Northern","Fixed",0.05,0,0.045,13,6.4,872.86702,0.5,545,-127.13298,872.86702
"24959","Northern","Fixed",0.05,0,0.045,14,6.4,389.11702,0.4,436,-610.88298,389.11702
"24960","Northern","Fixed",0.05,0,0.045,15,6.4,825.11702,0.4,436,-174.88298,825.11702
"24961","Northern","Fixed",0.05,0,0.045,16,6.4,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"24962","Northern","Fixed",0.05,0,0.045,17,6.4,341.36702,0.3,327,-658.63298,341.36702
"24963","Northern","Fixed",0.05,0,0.045,11,8.2,484.61702,0.6,654,-515.38298,484.61702
"24964","Northern","Fixed",0.05,0,0.045,12,8.2,327.86702,0.5,545,-672.13298,327.86702
"24965","Northern","Fixed",0.05,0,0.045,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"24966","Northern","Fixed",0.05,0,0.045,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"24967","Northern","Fixed",0.05,0,0.045,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"24968","Northern","Fixed",0.05,0,0.045,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"24969","Northern","Fixed",0.05,0,0.045,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"24970","Northern","Tracking",0.05,0,0.045,11,4.6,484.61702,0.6,654,-515.38298,484.61702
"24971","Northern","Tracking",0.05,0,0.045,12,4.6,327.86702,0.5,545,-672.13298,327.86702
"24972","Northern","Tracking",0.05,0,0.045,13,4.6,872.86702,0.5,545,-127.13298,872.86702
"24973","Northern","Tracking",0.05,0,0.045,14,4.6,389.11702,0.4,436,-610.88298,389.11702
"24974","Northern","Tracking",0.05,0,0.045,15,4.6,825.11702,0.4,436,-174.88298,825.11702
"24975","Northern","Tracking",0.05,0,0.045,16,4.6,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"24976","Northern","Tracking",0.05,0,0.045,17,4.6,341.36702,0.3,327,-658.63298,341.36702
"24977","Northern","Tracking",0.05,0,0.045,11,6.4,484.61702,0.6,654,-515.38298,484.61702
"24978","Northern","Tracking",0.05,0,0.045,12,6.4,327.86702,0.5,545,-672.13298,327.86702
"24979","Northern","Tracking",0.05,0,0.045,13,6.4,872.86702,0.5,545,-127.13298,872.86702
"24980","Northern","Tracking",0.05,0,0.045,14,6.4,389.11702,0.4,436,-610.88298,389.11702
"24981","Northern","Tracking",0.05,0,0.045,15,6.4,825.11702,0.4,436,-174.88298,825.11702
"24982","Northern","Tracking",0.05,0,0.045,16,6.4,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"24983","Northern","Tracking",0.05,0,0.045,17,6.4,341.36702,0.3,327,-658.63298,341.36702
"24984","Northern","Tracking",0.05,0,0.045,11,8.2,484.61702,0.6,654,-515.38298,484.61702
"24985","Northern","Tracking",0.05,0,0.045,12,8.2,327.86702,0.5,545,-672.13298,327.86702
"24986","Northern","Tracking",0.05,0,0.045,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"24987","Northern","Tracking",0.05,0,0.045,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"24988","Northern","Tracking",0.05,0,0.045,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"24989","Northern","Tracking",0.05,0,0.045,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"24990","Northern","Tracking",0.05,0,0.045,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"24991","Southern","Fixed",0.05,0,0.045,11,4.6,484.61702,0.6,654,-515.38298,484.61702
"24992","Southern","Fixed",0.05,0,0.045,12,4.6,327.86702,0.5,545,-672.13298,327.86702
"24993","Southern","Fixed",0.05,0,0.045,13,4.6,872.86702,0.5,545,-127.13298,872.86702
"24994","Southern","Fixed",0.05,0,0.045,14,4.6,389.11702,0.4,436,-610.88298,389.11702
"24995","Southern","Fixed",0.05,0,0.045,15,4.6,825.11702,0.4,436,-174.88298,825.11702
"24996","Southern","Fixed",0.05,0,0.045,16,4.6,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"24997","Southern","Fixed",0.05,0,0.045,17,4.6,341.36702,0.3,327,-658.63298,341.36702
"24998","Southern","Fixed",0.05,0,0.045,11,6.4,484.61702,0.6,654,-515.38298,484.61702
"24999","Southern","Fixed",0.05,0,0.045,12,6.4,327.86702,0.5,545,-672.13298,327.86702
"25000","Southern","Fixed",0.05,0,0.045,13,6.4,872.86702,0.5,545,-127.13298,872.86702
"25001","Southern","Fixed",0.05,0,0.045,14,6.4,389.11702,0.4,436,-610.88298,389.11702
"25002","Southern","Fixed",0.05,0,0.045,15,6.4,825.11702,0.4,436,-174.88298,825.11702
"25003","Southern","Fixed",0.05,0,0.045,16,6.4,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"25004","Southern","Fixed",0.05,0,0.045,17,6.4,341.36702,0.3,327,-658.63298,341.36702
"25005","Southern","Fixed",0.05,0,0.045,11,8.2,484.61702,0.6,654,-515.38298,484.61702
"25006","Southern","Fixed",0.05,0,0.045,12,8.2,327.86702,0.5,545,-672.13298,327.86702
"25007","Southern","Fixed",0.05,0,0.045,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"25008","Southern","Fixed",0.05,0,0.045,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"25009","Southern","Fixed",0.05,0,0.045,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"25010","Southern","Fixed",0.05,0,0.045,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"25011","Southern","Fixed",0.05,0,0.045,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"25012","Southern","Tracking",0.05,0,0.045,11,4.6,484.61702,0.6,654,-515.38298,484.61702
"25013","Southern","Tracking",0.05,0,0.045,12,4.6,327.86702,0.5,545,-672.13298,327.86702
"25014","Southern","Tracking",0.05,0,0.045,13,4.6,872.86702,0.5,545,-127.13298,872.86702
"25015","Southern","Tracking",0.05,0,0.045,14,4.6,389.11702,0.4,436,-610.88298,389.11702
"25016","Southern","Tracking",0.05,0,0.045,15,4.6,825.11702,0.4,436,-174.88298,825.11702
"25017","Southern","Tracking",0.05,0,0.045,16,4.6,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"25018","Southern","Tracking",0.05,0,0.045,17,4.6,341.36702,0.3,327,-658.63298,341.36702
"25019","Southern","Tracking",0.05,0,0.045,11,6.4,484.61702,0.6,654,-515.38298,484.61702
"25020","Southern","Tracking",0.05,0,0.045,12,6.4,327.86702,0.5,545,-672.13298,327.86702
"25021","Southern","Tracking",0.05,0,0.045,13,6.4,872.86702,0.5,545,-127.13298,872.86702
"25022","Southern","Tracking",0.05,0,0.045,14,6.4,389.11702,0.4,436,-610.88298,389.11702
"25023","Southern","Tracking",0.05,0,0.045,15,6.4,825.11702,0.4,436,-174.88298,825.11702
"25024","Southern","Tracking",0.05,0,0.045,16,6.4,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"25025","Southern","Tracking",0.05,0,0.045,17,6.4,341.36702,0.3,327,-658.63298,341.36702
"25026","Southern","Tracking",0.05,0,0.045,11,8.2,484.61702,0.6,654,-515.38298,484.61702
"25027","Southern","Tracking",0.05,0,0.045,12,8.2,327.86702,0.5,545,-672.13298,327.86702
"25028","Southern","Tracking",0.05,0,0.045,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"25029","Southern","Tracking",0.05,0,0.045,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"25030","Southern","Tracking",0.05,0,0.045,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"25031","Southern","Tracking",0.05,0,0.045,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"25032","Southern","Tracking",0.05,0,0.045,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"25033","Black Belt","Fixed",0.1,59,0.045,11,4.6,484.61702,0.6,654,-204.875614399866,484.61702
"25034","Black Belt","Fixed",0.1,59,0.045,12,4.6,327.86702,0.5,545,-361.625614399866,327.86702
"25035","Black Belt","Fixed",0.1,59,0.045,13,4.6,872.86702,0.5,545,183.374385600134,872.86702
"25036","Black Belt","Fixed",0.1,59,0.045,14,4.6,389.11702,0.4,436,-300.375614399866,389.11702
"25037","Black Belt","Fixed",0.1,59,0.045,15,4.6,825.11702,0.4,436,135.624385600134,825.11702
"25038","Black Belt","Fixed",0.1,59,0.045,16,4.6,14.3670199999997,0.3,327,-675.125614399866,14.3670199999997
"25039","Black Belt","Fixed",0.1,59,0.045,17,4.6,341.36702,0.3,327,-348.125614399866,341.36702
"25040","Black Belt","Fixed",0.1,59,0.045,11,6.4,484.61702,0.6,654,-492.104853832479,484.61702
"25041","Black Belt","Fixed",0.1,59,0.045,12,6.4,327.86702,0.5,545,-648.854853832479,327.86702
"25042","Black Belt","Fixed",0.1,59,0.045,13,6.4,872.86702,0.5,545,-103.854853832479,872.86702
"25043","Black Belt","Fixed",0.1,59,0.045,14,6.4,389.11702,0.4,436,-587.604853832479,389.11702
"25044","Black Belt","Fixed",0.1,59,0.045,15,6.4,825.11702,0.4,436,-151.604853832479,825.11702
"25045","Black Belt","Fixed",0.1,59,0.045,16,6.4,14.3670199999997,0.3,327,-962.354853832479,14.3670199999997
"25046","Black Belt","Fixed",0.1,59,0.045,17,6.4,341.36702,0.3,327,-635.354853832479,341.36702
"25047","Black Belt","Fixed",0.1,59,0.045,11,8.2,484.61702,0.6,654,-1029.26083407009,484.61702
"25048","Black Belt","Fixed",0.1,59,0.045,12,8.2,327.86702,0.5,545,-1186.01083407009,327.86702
"25049","Black Belt","Fixed",0.1,59,0.045,13,8.2,872.86702,0.5,545,-641.010834070095,872.86702
"25050","Black Belt","Fixed",0.1,59,0.045,14,8.2,389.11702,0.4,436,-1124.76083407009,389.11702
"25051","Black Belt","Fixed",0.1,59,0.045,15,8.2,825.11702,0.4,436,-688.760834070095,825.11702
"25052","Black Belt","Fixed",0.1,59,0.045,16,8.2,14.3670199999997,0.3,327,-1499.51083407009,14.3670199999997
"25053","Black Belt","Fixed",0.1,59,0.045,17,8.2,341.36702,0.3,327,-1172.51083407009,341.36702
"25054","Black Belt","Tracking",0.1,59,0.045,11,4.6,484.61702,0.6,654,-34.8149086358364,484.61702
"25055","Black Belt","Tracking",0.1,59,0.045,12,4.6,327.86702,0.5,545,-191.564908635836,327.86702
"25056","Black Belt","Tracking",0.1,59,0.045,13,4.6,872.86702,0.5,545,353.435091364164,872.86702
"25057","Black Belt","Tracking",0.1,59,0.045,14,4.6,389.11702,0.4,436,-130.314908635836,389.11702
"25058","Black Belt","Tracking",0.1,59,0.045,15,4.6,825.11702,0.4,436,305.685091364164,825.11702
"25059","Black Belt","Tracking",0.1,59,0.045,16,4.6,14.3670199999997,0.3,327,-505.064908635836,14.3670199999997
"25060","Black Belt","Tracking",0.1,59,0.045,17,4.6,341.36702,0.3,327,-178.064908635836,341.36702
"25061","Black Belt","Tracking",0.1,59,0.045,11,6.4,484.61702,0.6,654,-245.574025881845,484.61702
"25062","Black Belt","Tracking",0.1,59,0.045,12,6.4,327.86702,0.5,545,-402.324025881845,327.86702
"25063","Black Belt","Tracking",0.1,59,0.045,13,6.4,872.86702,0.5,545,142.675974118155,872.86702
"25064","Black Belt","Tracking",0.1,59,0.045,14,6.4,389.11702,0.4,436,-341.074025881845,389.11702
"25065","Black Belt","Tracking",0.1,59,0.045,15,6.4,825.11702,0.4,436,94.9259741181547,825.11702
"25066","Black Belt","Tracking",0.1,59,0.045,16,6.4,14.3670199999997,0.3,327,-715.824025881845,14.3670199999997
"25067","Black Belt","Tracking",0.1,59,0.045,17,6.4,341.36702,0.3,327,-388.824025881845,341.36702
"25068","Black Belt","Tracking",0.1,59,0.045,11,8.2,484.61702,0.6,654,-456.333143127856,484.61702
"25069","Black Belt","Tracking",0.1,59,0.045,12,8.2,327.86702,0.5,545,-613.083143127856,327.86702
"25070","Black Belt","Tracking",0.1,59,0.045,13,8.2,872.86702,0.5,545,-68.0831431278557,872.86702
"25071","Black Belt","Tracking",0.1,59,0.045,14,8.2,389.11702,0.4,436,-551.833143127856,389.11702
"25072","Black Belt","Tracking",0.1,59,0.045,15,8.2,825.11702,0.4,436,-115.833143127856,825.11702
"25073","Black Belt","Tracking",0.1,59,0.045,16,8.2,14.3670199999997,0.3,327,-926.583143127856,14.3670199999997
"25074","Black Belt","Tracking",0.1,59,0.045,17,8.2,341.36702,0.3,327,-599.583143127856,341.36702
"25075","Central","Fixed",0.1,59,0.045,11,4.6,484.61702,0.6,654,-251.676814399865,484.61702
"25076","Central","Fixed",0.1,59,0.045,12,4.6,327.86702,0.5,545,-408.426814399865,327.86702
"25077","Central","Fixed",0.1,59,0.045,13,4.6,872.86702,0.5,545,136.573185600135,872.86702
"25078","Central","Fixed",0.1,59,0.045,14,4.6,389.11702,0.4,436,-347.176814399865,389.11702
"25079","Central","Fixed",0.1,59,0.045,15,4.6,825.11702,0.4,436,88.8231856001348,825.11702
"25080","Central","Fixed",0.1,59,0.045,16,4.6,14.3670199999997,0.3,327,-721.926814399865,14.3670199999997
"25081","Central","Fixed",0.1,59,0.045,17,4.6,341.36702,0.3,327,-394.926814399865,341.36702
"25082","Central","Fixed",0.1,59,0.045,11,6.4,484.61702,0.6,654,-538.906053832479,484.61702
"25083","Central","Fixed",0.1,59,0.045,12,6.4,327.86702,0.5,545,-695.656053832479,327.86702
"25084","Central","Fixed",0.1,59,0.045,13,6.4,872.86702,0.5,545,-150.656053832479,872.86702
"25085","Central","Fixed",0.1,59,0.045,14,6.4,389.11702,0.4,436,-634.406053832479,389.11702
"25086","Central","Fixed",0.1,59,0.045,15,6.4,825.11702,0.4,436,-198.406053832479,825.11702
"25087","Central","Fixed",0.1,59,0.045,16,6.4,14.3670199999997,0.3,327,-1009.15605383248,14.3670199999997
"25088","Central","Fixed",0.1,59,0.045,17,6.4,341.36702,0.3,327,-682.156053832479,341.36702
"25089","Central","Fixed",0.1,59,0.045,11,8.2,484.61702,0.6,654,-1076.06203407009,484.61702
"25090","Central","Fixed",0.1,59,0.045,12,8.2,327.86702,0.5,545,-1232.81203407009,327.86702
"25091","Central","Fixed",0.1,59,0.045,13,8.2,872.86702,0.5,545,-687.812034070094,872.86702
"25092","Central","Fixed",0.1,59,0.045,14,8.2,389.11702,0.4,436,-1171.56203407009,389.11702
"25093","Central","Fixed",0.1,59,0.045,15,8.2,825.11702,0.4,436,-735.562034070094,825.11702
"25094","Central","Fixed",0.1,59,0.045,16,8.2,14.3670199999997,0.3,327,-1546.31203407009,14.3670199999997
"25095","Central","Fixed",0.1,59,0.045,17,8.2,341.36702,0.3,327,-1219.31203407009,341.36702
"25096","Central","Tracking",0.1,59,0.045,11,4.6,484.61702,0.6,654,-87.6533086358361,484.61702
"25097","Central","Tracking",0.1,59,0.045,12,4.6,327.86702,0.5,545,-244.403308635836,327.86702
"25098","Central","Tracking",0.1,59,0.045,13,4.6,872.86702,0.5,545,300.596691364164,872.86702
"25099","Central","Tracking",0.1,59,0.045,14,4.6,389.11702,0.4,436,-183.153308635836,389.11702
"25100","Central","Tracking",0.1,59,0.045,15,4.6,825.11702,0.4,436,252.846691364164,825.11702
"25101","Central","Tracking",0.1,59,0.045,16,4.6,14.3670199999997,0.3,327,-557.903308635836,14.3670199999997
"25102","Central","Tracking",0.1,59,0.045,17,4.6,341.36702,0.3,327,-230.903308635836,341.36702
"25103","Central","Tracking",0.1,59,0.045,11,6.4,484.61702,0.6,654,-298.412425881845,484.61702
"25104","Central","Tracking",0.1,59,0.045,12,6.4,327.86702,0.5,545,-455.162425881845,327.86702
"25105","Central","Tracking",0.1,59,0.045,13,6.4,872.86702,0.5,545,89.8375741181551,872.86702
"25106","Central","Tracking",0.1,59,0.045,14,6.4,389.11702,0.4,436,-393.912425881845,389.11702
"25107","Central","Tracking",0.1,59,0.045,15,6.4,825.11702,0.4,436,42.0875741181551,825.11702
"25108","Central","Tracking",0.1,59,0.045,16,6.4,14.3670199999997,0.3,327,-768.662425881845,14.3670199999997
"25109","Central","Tracking",0.1,59,0.045,17,6.4,341.36702,0.3,327,-441.662425881845,341.36702
"25110","Central","Tracking",0.1,59,0.045,11,8.2,484.61702,0.6,654,-509.171543127855,484.61702
"25111","Central","Tracking",0.1,59,0.045,12,8.2,327.86702,0.5,545,-665.921543127855,327.86702
"25112","Central","Tracking",0.1,59,0.045,13,8.2,872.86702,0.5,545,-120.921543127855,872.86702
"25113","Central","Tracking",0.1,59,0.045,14,8.2,389.11702,0.4,436,-604.671543127855,389.11702
"25114","Central","Tracking",0.1,59,0.045,15,8.2,825.11702,0.4,436,-168.671543127855,825.11702
"25115","Central","Tracking",0.1,59,0.045,16,8.2,14.3670199999997,0.3,327,-979.421543127855,14.3670199999997
"25116","Central","Tracking",0.1,59,0.045,17,8.2,341.36702,0.3,327,-652.421543127855,341.36702
"25117","Northern","Fixed",0.1,59,0.045,11,4.6,484.61702,0.6,654,-323.297614399865,484.61702
"25118","Northern","Fixed",0.1,59,0.045,12,4.6,327.86702,0.5,545,-480.047614399865,327.86702
"25119","Northern","Fixed",0.1,59,0.045,13,4.6,872.86702,0.5,545,64.9523856001347,872.86702
"25120","Northern","Fixed",0.1,59,0.045,14,4.6,389.11702,0.4,436,-418.797614399865,389.11702
"25121","Northern","Fixed",0.1,59,0.045,15,4.6,825.11702,0.4,436,17.2023856001347,825.11702
"25122","Northern","Fixed",0.1,59,0.045,16,4.6,14.3670199999997,0.3,327,-793.547614399865,14.3670199999997
"25123","Northern","Fixed",0.1,59,0.045,17,4.6,341.36702,0.3,327,-466.547614399865,341.36702
"25124","Northern","Fixed",0.1,59,0.045,11,6.4,484.61702,0.6,654,-610.526853832479,484.61702
"25125","Northern","Fixed",0.1,59,0.045,12,6.4,327.86702,0.5,545,-767.276853832479,327.86702
"25126","Northern","Fixed",0.1,59,0.045,13,6.4,872.86702,0.5,545,-222.276853832479,872.86702
"25127","Northern","Fixed",0.1,59,0.045,14,6.4,389.11702,0.4,436,-706.026853832479,389.11702
"25128","Northern","Fixed",0.1,59,0.045,15,6.4,825.11702,0.4,436,-270.026853832479,825.11702
"25129","Northern","Fixed",0.1,59,0.045,16,6.4,14.3670199999997,0.3,327,-1080.77685383248,14.3670199999997
"25130","Northern","Fixed",0.1,59,0.045,17,6.4,341.36702,0.3,327,-753.776853832479,341.36702
"25131","Northern","Fixed",0.1,59,0.045,11,8.2,484.61702,0.6,654,-1147.68283407009,484.61702
"25132","Northern","Fixed",0.1,59,0.045,12,8.2,327.86702,0.5,545,-1304.43283407009,327.86702
"25133","Northern","Fixed",0.1,59,0.045,13,8.2,872.86702,0.5,545,-759.432834070094,872.86702
"25134","Northern","Fixed",0.1,59,0.045,14,8.2,389.11702,0.4,436,-1243.18283407009,389.11702
"25135","Northern","Fixed",0.1,59,0.045,15,8.2,825.11702,0.4,436,-807.182834070094,825.11702
"25136","Northern","Fixed",0.1,59,0.045,16,8.2,14.3670199999997,0.3,327,-1617.93283407009,14.3670199999997
"25137","Northern","Fixed",0.1,59,0.045,17,8.2,341.36702,0.3,327,-1290.93283407009,341.36702
"25138","Northern","Tracking",0.1,59,0.045,11,4.6,484.61702,0.6,654,-194.878108635836,484.61702
"25139","Northern","Tracking",0.1,59,0.045,12,4.6,327.86702,0.5,545,-351.628108635836,327.86702
"25140","Northern","Tracking",0.1,59,0.045,13,4.6,872.86702,0.5,545,193.371891364164,872.86702
"25141","Northern","Tracking",0.1,59,0.045,14,4.6,389.11702,0.4,436,-290.378108635836,389.11702
"25142","Northern","Tracking",0.1,59,0.045,15,4.6,825.11702,0.4,436,145.621891364164,825.11702
"25143","Northern","Tracking",0.1,59,0.045,16,4.6,14.3670199999997,0.3,327,-665.128108635836,14.3670199999997
"25144","Northern","Tracking",0.1,59,0.045,17,4.6,341.36702,0.3,327,-338.128108635836,341.36702
"25145","Northern","Tracking",0.1,59,0.045,11,6.4,484.61702,0.6,654,-405.637225881845,484.61702
"25146","Northern","Tracking",0.1,59,0.045,12,6.4,327.86702,0.5,545,-562.387225881845,327.86702
"25147","Northern","Tracking",0.1,59,0.045,13,6.4,872.86702,0.5,545,-17.3872258818449,872.86702
