"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","tav_profit","tavp_wocp"
"16338","Northern","Fixed",0.55,472,0.06,22,4.6,23809.38264,1.5,2040,13096.6251890582,757.242549058239
"16339","Northern","Fixed",0.55,472,0.06,23,4.6,25849.38264,1.5,2040,15136.6251890582,1437.24254905824
"16340","Northern","Fixed",0.55,472,0.06,17,6.4,21679.38264,2,2720,6281.99392604042,742.611286040425
"16341","Northern","Fixed",0.55,472,0.06,18,6.4,22649.38264,1.9,2584,7251.99392604042,352.611286040425
"16342","Northern","Fixed",0.55,472,0.06,19,6.4,25233.38264,1.9,2584,9835.99392604042,1576.61128604042
"16343","Northern","Fixed",0.55,472,0.06,20,6.4,25795.38264,1.8,2448,10397.9939260404,778.611286040425
"16344","Northern","Fixed",0.55,472,0.06,21,6.4,28243.38264,1.8,2448,12845.9939260404,1866.61128604042
"16345","Northern","Fixed",0.55,472,0.06,22,6.4,28397.38264,1.7,2312,12999.9939260404,660.611286040425
"16346","Northern","Fixed",0.55,472,0.06,23,6.4,30709.38264,1.7,2312,15311.9939260404,1612.61128604042
"16347","Northern","Fixed",0.55,472,0.06,23,8.2,37999.38264,2,2720,13841.1250705266,141.742430526585
"16348","Northern","Tracking",0.55,472,0.06,17,4.6,16837.38264,1.7,2312,6221.49177286671,682.109132866706
"16349","Northern","Tracking",0.55,472,0.06,18,4.6,19149.38264,1.7,2312,8533.49177286671,1634.10913286671
"16350","Northern","Tracking",0.55,472,0.06,19,4.6,19575.38264,1.6,2176,8959.49177286671,700.109132866706
"16351","Northern","Tracking",0.55,472,0.06,20,4.6,21751.38264,1.6,2176,11135.4917728667,1516.10913286671
"16352","Northern","Tracking",0.55,472,0.06,21,4.6,21769.38264,1.5,2040,11153.4917728667,174.109132866706
"16353","Northern","Tracking",0.55,472,0.06,22,4.6,23809.38264,1.5,2040,13193.4917728667,854.109132866706
"16354","Northern","Tracking",0.55,472,0.06,23,4.6,25849.38264,1.5,2040,15233.4917728667,1534.10913286671
"16355","Northern","Tracking",0.55,472,0.06,17,6.4,20065.38264,1.9,2584,6012.06753441857,472.684894418566
"16356","Northern","Tracking",0.55,472,0.06,18,6.4,22649.38264,1.9,2584,8596.06753441857,1696.68489441857
"16357","Northern","Tracking",0.55,472,0.06,19,6.4,23347.38264,1.8,2448,9294.06753441857,1034.68489441857
"16358","Northern","Tracking",0.55,472,0.06,20,6.4,23773.38264,1.7,2312,9720.06753441857,100.684894418566
"16359","Northern","Tracking",0.55,472,0.06,21,6.4,26085.38264,1.7,2312,12032.0675344186,1052.68489441857
"16360","Northern","Tracking",0.55,472,0.06,22,6.4,28397.38264,1.7,2312,14344.0675344186,2004.68489441857
"16361","Northern","Tracking",0.55,472,0.06,23,6.4,28279.38264,1.6,2176,14226.0675344186,526.684894418566
"16362","Northern","Tracking",0.55,472,0.06,18,8.2,24399.38264,2,2720,6908.64329597043,9.26065597042543
"16363","Northern","Tracking",0.55,472,0.06,19,8.2,27119.38264,2,2720,9628.64329597043,1369.26065597043
"16364","Northern","Tracking",0.55,472,0.06,20,8.2,27817.38264,1.9,2584,10326.6432959704,707.260655970425
"16365","Northern","Tracking",0.55,472,0.06,21,8.2,30401.38264,1.9,2584,12910.6432959704,1931.26065597043
"16366","Northern","Tracking",0.55,472,0.06,22,8.2,30691.38264,1.8,2448,13200.6432959704,861.260655970425
"16367","Northern","Tracking",0.55,472,0.06,23,8.2,33139.38264,1.8,2448,15648.6432959704,1949.26065597042
"16368","Southern","Fixed",0.55,472,0.06,17,4.6,15223.38264,1.6,2176,5768.94518905824,229.562549058239
"16369","Southern","Fixed",0.55,472,0.06,18,4.6,17399.38264,1.6,2176,7944.94518905824,1045.56254905824
"16370","Southern","Fixed",0.55,472,0.06,19,4.6,19575.38264,1.6,2176,10120.9451890582,1861.56254905824
"16371","Southern","Fixed",0.55,472,0.06,20,4.6,19729.38264,1.5,2040,10274.9451890582,655.562549058239
"16372","Southern","Fixed",0.55,472,0.06,21,4.6,21769.38264,1.5,2040,12314.9451890582,1335.56254905824
"16373","Southern","Fixed",0.55,472,0.06,22,4.6,23809.38264,1.5,2040,14354.9451890582,2015.56254905824
"16374","Southern","Fixed",0.55,472,0.06,23,4.6,23419.38264,1.4,1904,13964.9451890582,265.562549058232
"16375","Southern","Fixed",0.55,472,0.06,17,6.4,20065.38264,1.9,2584,5926.31392604042,386.931286040424
"16376","Southern","Fixed",0.55,472,0.06,18,6.4,22649.38264,1.9,2584,8510.31392604042,1610.93128604042
"16377","Southern","Fixed",0.55,472,0.06,19,6.4,23347.38264,1.8,2448,9208.31392604042,948.931286040424
"16378","Southern","Fixed",0.55,472,0.06,20,6.4,23773.38264,1.7,2312,9634.31392604042,14.9312860404243
"16379","Southern","Fixed",0.55,472,0.06,21,6.4,26085.38264,1.7,2312,11946.3139260404,966.931286040424
"16380","Southern","Fixed",0.55,472,0.06,22,6.4,28397.38264,1.7,2312,14258.3139260404,1918.93128604042
"16381","Southern","Fixed",0.55,472,0.06,23,6.4,28279.38264,1.6,2176,14140.3139260404,440.931286040424
"16382","Southern","Fixed",0.55,472,0.06,22,8.2,35279.38264,2,2720,12379.4450705266,40.0624305265846
"16383","Southern","Fixed",0.55,472,0.06,23,8.2,37999.38264,2,2720,15099.4450705266,1400.06243052658
"16384","Southern","Tracking",0.55,472,0.06,17,4.6,15223.38264,1.6,2176,6399.09177286671,859.709132866708
"16385","Southern","Tracking",0.55,472,0.06,18,4.6,17399.38264,1.6,2176,8575.09177286671,1675.70913286671
"16386","Southern","Tracking",0.55,472,0.06,19,4.6,17689.38264,1.5,2040,8865.09177286671,605.709132866708
"16387","Southern","Tracking",0.55,472,0.06,20,4.6,19729.38264,1.5,2040,10905.0917728667,1285.70913286671
"16388","Southern","Tracking",0.55,472,0.06,21,4.6,21769.38264,1.5,2040,12945.0917728667,1965.70913286671
"16389","Southern","Tracking",0.55,472,0.06,22,4.6,21515.38264,1.4,1904,12691.0917728667,351.709132866701
"16390","Southern","Tracking",0.55,472,0.06,23,4.6,23419.38264,1.4,1904,14595.0917728667,895.709132866701
"16391","Southern","Tracking",0.55,472,0.06,17,6.4,18451.38264,1.8,2448,6189.66753441857,650.284894418568
"16392","Southern","Tracking",0.55,472,0.06,18,6.4,20899.38264,1.8,2448,8637.66753441857,1738.28489441857
"16393","Southern","Tracking",0.55,472,0.06,19,6.4,21461.38264,1.7,2312,9199.66753441857,940.284894418568
"16394","Southern","Tracking",0.55,472,0.06,20,6.4,23773.38264,1.7,2312,11511.6675344186,1892.28489441857
"16395","Southern","Tracking",0.55,472,0.06,21,6.4,23927.38264,1.6,2176,11665.6675344186,686.284894418568
"16396","Southern","Tracking",0.55,472,0.06,22,6.4,26103.38264,1.6,2176,13841.6675344186,1502.28489441857
"16397","Southern","Tracking",0.55,472,0.06,23,6.4,28279.38264,1.6,2176,16017.6675344186,2318.28489441857
"16398","Southern","Tracking",0.55,472,0.06,17,8.2,21679.38264,2,2720,5980.24329597043,440.860655970428
"16399","Southern","Tracking",0.55,472,0.06,18,8.2,22649.38264,1.9,2584,6950.24329597043,50.8606559704276
"16400","Southern","Tracking",0.55,472,0.06,19,8.2,25233.38264,1.9,2584,9534.24329597043,1274.86065597043
"16401","Southern","Tracking",0.55,472,0.06,20,8.2,25795.38264,1.8,2448,10096.2432959704,476.860655970428
"16402","Southern","Tracking",0.55,472,0.06,21,8.2,28243.38264,1.8,2448,12544.2432959704,1564.86065597043
"16403","Southern","Tracking",0.55,472,0.06,22,8.2,28397.38264,1.7,2312,12698.2432959704,358.860655970428
"16404","Southern","Tracking",0.55,472,0.06,23,8.2,30709.38264,1.7,2312,15010.2432959704,1310.86065597043
"16405","Black Belt","Fixed",0.6,531,0.06,17,4.6,16837.38264,1.7,2312,6023.35300769052,483.970367690523
"16406","Black Belt","Fixed",0.6,531,0.06,18,4.6,19149.38264,1.7,2312,8335.35300769052,1435.97036769052
"16407","Black Belt","Fixed",0.6,531,0.06,19,4.6,19575.38264,1.6,2176,8761.35300769052,501.970367690523
"16408","Black Belt","Fixed",0.6,531,0.06,20,4.6,21751.38264,1.6,2176,10937.3530076905,1317.97036769052
"16409","Black Belt","Fixed",0.6,531,0.06,21,4.6,23927.38264,1.6,2176,13113.3530076905,2133.97036769052
"16410","Black Belt","Fixed",0.6,531,0.06,22,4.6,23809.38264,1.5,2040,12995.3530076905,655.970367690523
"16411","Black Belt","Fixed",0.6,531,0.06,23,4.6,25849.38264,1.5,2040,15035.3530076905,1335.97036769052
"16412","Black Belt","Fixed",0.6,531,0.06,17,6.4,21679.38264,2,2720,5595.14283679548,55.7601967954797
"16413","Black Belt","Fixed",0.6,531,0.06,18,6.4,24399.38264,2,2720,8315.14283679548,1415.76019679548
"16414","Black Belt","Fixed",0.6,531,0.06,19,6.4,25233.38264,1.9,2584,9149.14283679548,889.76019679548
"16415","Black Belt","Fixed",0.6,531,0.06,20,6.4,25795.38264,1.8,2448,9711.14283679548,91.7601967954797
"16416","Black Belt","Fixed",0.6,531,0.06,21,6.4,28243.38264,1.8,2448,12159.1428367955,1179.76019679548
"16417","Black Belt","Fixed",0.6,531,0.06,22,6.4,30691.38264,1.8,2448,14607.1428367955,2267.76019679548
"16418","Black Belt","Fixed",0.6,531,0.06,23,6.4,30709.38264,1.7,2312,14625.1428367955,925.76019679548
"16419","Black Belt","Tracking",0.6,531,0.06,17,4.6,16837.38264,1.7,2312,6568.69291447505,1029.31027447505
"16420","Black Belt","Tracking",0.6,531,0.06,18,4.6,17399.38264,1.6,2176,7130.69291447505,231.310274475047
"16421","Black Belt","Tracking",0.6,531,0.06,19,4.6,19575.38264,1.6,2176,9306.69291447505,1047.31027447505
"16422","Black Belt","Tracking",0.6,531,0.06,20,4.6,21751.38264,1.6,2176,11482.692914475,1863.31027447505
"16423","Black Belt","Tracking",0.6,531,0.06,21,4.6,21769.38264,1.5,2040,11500.692914475,521.310274475047
"16424","Black Belt","Tracking",0.6,531,0.06,22,4.6,23809.38264,1.5,2040,13540.692914475,1201.31027447505
"16425","Black Belt","Tracking",0.6,531,0.06,23,4.6,25849.38264,1.5,2040,15580.692914475,1881.31027447505
"16426","Black Belt","Tracking",0.6,531,0.06,17,6.4,20065.38264,1.9,2584,5929.59064622089,390.208006220895
"16427","Black Belt","Tracking",0.6,531,0.06,18,6.4,22649.38264,1.9,2584,8513.59064622089,1614.2080062209
"16428","Black Belt","Tracking",0.6,531,0.06,19,6.4,23347.38264,1.8,2448,9211.59064622089,952.208006220895
"16429","Black Belt","Tracking",0.6,531,0.06,20,6.4,23773.38264,1.7,2312,9637.59064622089,18.2080062208952
"16430","Black Belt","Tracking",0.6,531,0.06,21,6.4,26085.38264,1.7,2312,11949.5906462209,970.208006220895
"16431","Black Belt","Tracking",0.6,531,0.06,22,6.4,28397.38264,1.7,2312,14261.5906462209,1922.2080062209
"16432","Black Belt","Tracking",0.6,531,0.06,23,6.4,28279.38264,1.6,2176,14143.5906462209,444.208006220895
"16433","Black Belt","Tracking",0.6,531,0.06,19,8.2,27119.38264,2,2720,9116.48837796673,857.105737966729
"16434","Black Belt","Tracking",0.6,531,0.06,20,8.2,27817.38264,1.9,2584,9814.48837796673,195.105737966729
"16435","Black Belt","Tracking",0.6,531,0.06,21,8.2,30401.38264,1.9,2584,12398.4883779667,1419.10573796673
"16436","Black Belt","Tracking",0.6,531,0.06,22,8.2,30691.38264,1.8,2448,12688.4883779667,349.105737966729
"16437","Black Belt","Tracking",0.6,531,0.06,23,8.2,33139.38264,1.8,2448,15136.4883779667,1437.10573796673
"16438","Central","Fixed",0.6,531,0.06,17,4.6,18451.38264,1.8,2448,7148.53300769052,1609.15036769052
"16439","Central","Fixed",0.6,531,0.06,18,4.6,19149.38264,1.7,2312,7846.53300769052,947.150367690523
"16440","Central","Fixed",0.6,531,0.06,19,4.6,19575.38264,1.6,2176,8272.53300769052,13.1503676905231
"16441","Central","Fixed",0.6,531,0.06,20,4.6,21751.38264,1.6,2176,10448.5330076905,829.150367690523
"16442","Central","Fixed",0.6,531,0.06,21,4.6,23927.38264,1.6,2176,12624.5330076905,1645.15036769052
"16443","Central","Fixed",0.6,531,0.06,22,4.6,23809.38264,1.5,2040,12506.5330076905,167.150367690523
"16444","Central","Fixed",0.6,531,0.06,23,4.6,25849.38264,1.5,2040,14546.5330076905,847.150367690523
"16445","Central","Fixed",0.6,531,0.06,18,6.4,24399.38264,2,2720,7826.32283679548,926.94019679548
"16446","Central","Fixed",0.6,531,0.06,19,6.4,25233.38264,1.9,2584,8660.32283679548,400.94019679548
"16447","Central","Fixed",0.6,531,0.06,20,6.4,27817.38264,1.9,2584,11244.3228367955,1624.94019679548
"16448","Central","Fixed",0.6,531,0.06,21,6.4,28243.38264,1.8,2448,11670.3228367955,690.94019679548
"16449","Central","Fixed",0.6,531,0.06,22,6.4,30691.38264,1.8,2448,14118.3228367955,1778.94019679548
"16450","Central","Fixed",0.6,531,0.06,23,6.4,30709.38264,1.7,2312,14136.3228367955,436.94019679548
"16451","Central","Tracking",0.6,531,0.06,17,4.6,16837.38264,1.7,2312,6015.85291447505,476.470274475047
"16452","Central","Tracking",0.6,531,0.06,18,4.6,19149.38264,1.7,2312,8327.85291447505,1428.47027447505
"16453","Central","Tracking",0.6,531,0.06,19,4.6,19575.38264,1.6,2176,8753.85291447505,494.470274475047
"16454","Central","Tracking",0.6,531,0.06,20,4.6,21751.38264,1.6,2176,10929.852914475,1310.47027447505
"16455","Central","Tracking",0.6,531,0.06,21,4.6,23927.38264,1.6,2176,13105.852914475,2126.47027447505
"16456","Central","Tracking",0.6,531,0.06,22,4.6,23809.38264,1.5,2040,12987.852914475,648.470274475047
"16457","Central","Tracking",0.6,531,0.06,23,4.6,25849.38264,1.5,2040,15027.852914475,1328.47027447505
"16458","Central","Tracking",0.6,531,0.06,17,6.4,21679.38264,2,2720,6990.75064622089,1451.3680062209
"16459","Central","Tracking",0.6,531,0.06,18,6.4,22649.38264,1.9,2584,7960.75064622089,1061.3680062209
"16460","Central","Tracking",0.6,531,0.06,19,6.4,23347.38264,1.8,2448,8658.75064622089,399.368006220895
"16461","Central","Tracking",0.6,531,0.06,20,6.4,25795.38264,1.8,2448,11106.7506462209,1487.3680062209
"16462","Central","Tracking",0.6,531,0.06,21,6.4,26085.38264,1.7,2312,11396.7506462209,417.368006220895
"16463","Central","Tracking",0.6,531,0.06,22,6.4,28397.38264,1.7,2312,13708.7506462209,1369.3680062209
"16464","Central","Tracking",0.6,531,0.06,23,6.4,30709.38264,1.7,2312,16020.7506462209,2321.3680062209
"16465","Central","Tracking",0.6,531,0.06,19,8.2,27119.38264,2,2720,8563.64837796673,304.265737966729
"16466","Central","Tracking",0.6,531,0.06,20,8.2,29839.38264,2,2720,11283.6483779667,1664.26573796673
"16467","Central","Tracking",0.6,531,0.06,21,8.2,30401.38264,1.9,2584,11845.6483779667,866.265737966729
"16468","Central","Tracking",0.6,531,0.06,22,8.2,32985.38264,1.9,2584,14429.6483779667,2090.26573796673
"16469","Central","Tracking",0.6,531,0.06,23,8.2,33139.38264,1.8,2448,14583.6483779667,884.265737966725
"16470","Northern","Fixed",0.6,531,0.06,17,4.6,18451.38264,1.8,2448,6399.61300769052,860.230367690521
"16471","Northern","Fixed",0.6,531,0.06,18,4.6,19149.38264,1.7,2312,7097.61300769052,198.230367690521
"16472","Northern","Fixed",0.6,531,0.06,19,4.6,21461.38264,1.7,2312,9409.61300769052,1150.23036769052
"16473","Northern","Fixed",0.6,531,0.06,20,4.6,21751.38264,1.6,2176,9699.61300769052,80.2303676905212
"16474","Northern","Fixed",0.6,531,0.06,21,4.6,23927.38264,1.6,2176,11875.6130076905,896.230367690521
"16475","Northern","Fixed",0.6,531,0.06,22,4.6,26103.38264,1.6,2176,14051.6130076905,1712.23036769052
"16476","Northern","Fixed",0.6,531,0.06,23,4.6,25849.38264,1.5,2040,13797.6130076905,98.2303676905212
"16477","Northern","Fixed",0.6,531,0.06,18,6.4,24399.38264,2,2720,7077.40283679548,178.020196795478
"16478","Northern","Fixed",0.6,531,0.06,19,6.4,27119.38264,2,2720,9797.40283679548,1538.02019679548
"16479","Northern","Fixed",0.6,531,0.06,20,6.4,27817.38264,1.9,2584,10495.4028367955,876.020196795478
"16480","Northern","Fixed",0.6,531,0.06,21,6.4,30401.38264,1.9,2584,13079.4028367955,2100.02019679548
"16481","Northern","Fixed",0.6,531,0.06,22,6.4,30691.38264,1.8,2448,13369.4028367955,1030.02019679548
"16482","Northern","Fixed",0.6,531,0.06,23,6.4,33139.38264,1.8,2448,15817.4028367955,2118.02019679547
"16483","Northern","Tracking",0.6,531,0.06,17,4.6,18451.38264,1.8,2448,6508.45291447504,969.070274475045
"16484","Northern","Tracking",0.6,531,0.06,18,4.6,19149.38264,1.7,2312,7206.45291447504,307.070274475045
"16485","Northern","Tracking",0.6,531,0.06,19,4.6,21461.38264,1.7,2312,9518.45291447504,1259.07027447505
"16486","Northern","Tracking",0.6,531,0.06,20,4.6,21751.38264,1.6,2176,9808.45291447504,189.070274475045
"16487","Northern","Tracking",0.6,531,0.06,21,4.6,23927.38264,1.6,2176,11984.452914475,1005.07027447505
"16488","Northern","Tracking",0.6,531,0.06,22,4.6,26103.38264,1.6,2176,14160.452914475,1821.07027447505
"16489","Northern","Tracking",0.6,531,0.06,23,4.6,25849.38264,1.5,2040,13906.452914475,207.070274475045
"16490","Northern","Tracking",0.6,531,0.06,17,6.4,21679.38264,2,2720,5869.35064622089,329.968006220894
"16491","Northern","Tracking",0.6,531,0.06,18,6.4,24399.38264,2,2720,8589.35064622089,1689.96800622089
"16492","Northern","Tracking",0.6,531,0.06,19,6.4,25233.38264,1.9,2584,9423.35064622089,1163.96800622089
"16493","Northern","Tracking",0.6,531,0.06,20,6.4,25795.38264,1.8,2448,9985.35064622089,365.968006220894
"16494","Northern","Tracking",0.6,531,0.06,21,6.4,28243.38264,1.8,2448,12433.3506462209,1453.96800622089
"16495","Northern","Tracking",0.6,531,0.06,22,6.4,28397.38264,1.7,2312,12587.3506462209,247.968006220894
"16496","Northern","Tracking",0.6,531,0.06,23,6.4,30709.38264,1.7,2312,14899.3506462209,1199.96800622089
"16497","Northern","Tracking",0.6,531,0.06,20,8.2,29839.38264,2,2720,10162.2483779667,542.865737966727
"16498","Northern","Tracking",0.6,531,0.06,21,8.2,32559.38264,2,2720,12882.2483779667,1902.86573796673
"16499","Northern","Tracking",0.6,531,0.06,22,8.2,32985.38264,1.9,2584,13308.2483779667,968.865737966724
"16500","Northern","Tracking",0.6,531,0.06,23,8.2,35569.38264,1.9,2584,15892.2483779667,2192.86573796672
"16501","Southern","Fixed",0.6,531,0.06,17,4.6,16837.38264,1.7,2312,6201.19300769052,661.810367690523
"16502","Southern","Fixed",0.6,531,0.06,18,4.6,19149.38264,1.7,2312,8513.19300769052,1613.81036769052
"16503","Southern","Fixed",0.6,531,0.06,19,4.6,19575.38264,1.6,2176,8939.19300769052,679.810367690523
"16504","Southern","Fixed",0.6,531,0.06,20,4.6,21751.38264,1.6,2176,11115.1930076905,1495.81036769052
"16505","Southern","Fixed",0.6,531,0.06,21,4.6,21769.38264,1.5,2040,11133.1930076905,153.810367690523
"16506","Southern","Fixed",0.6,531,0.06,22,4.6,23809.38264,1.5,2040,13173.1930076905,833.810367690523
"16507","Southern","Fixed",0.6,531,0.06,23,4.6,25849.38264,1.5,2040,15213.1930076905,1513.81036769052
"16508","Southern","Fixed",0.6,531,0.06,17,6.4,21679.38264,2,2720,5772.98283679548,233.60019679548
"16509","Southern","Fixed",0.6,531,0.06,18,6.4,24399.38264,2,2720,8492.98283679548,1593.60019679548
"16510","Southern","Fixed",0.6,531,0.06,19,6.4,25233.38264,1.9,2584,9326.98283679548,1067.60019679548
"16511","Southern","Fixed",0.6,531,0.06,20,6.4,25795.38264,1.8,2448,9888.98283679548,269.60019679548
"16512","Southern","Fixed",0.6,531,0.06,21,6.4,28243.38264,1.8,2448,12336.9828367955,1357.60019679548
"16513","Southern","Fixed",0.6,531,0.06,22,6.4,28397.38264,1.7,2312,12490.9828367955,151.60019679548
"16514","Southern","Fixed",0.6,531,0.06,23,6.4,30709.38264,1.7,2312,14802.9828367955,1103.60019679548
"16515","Southern","Tracking",0.6,531,0.06,17,4.6,16837.38264,1.7,2312,6909.97291447505,1370.59027447505
"16516","Southern","Tracking",0.6,531,0.06,18,4.6,17399.38264,1.6,2176,7471.97291447505,572.590274475046
"16517","Southern","Tracking",0.6,531,0.06,19,4.6,19575.38264,1.6,2176,9647.97291447505,1388.59027447505
"16518","Southern","Tracking",0.6,531,0.06,20,4.6,19729.38264,1.5,2040,9801.97291447505,182.590274475046
"16519","Southern","Tracking",0.6,531,0.06,21,4.6,21769.38264,1.5,2040,11841.972914475,862.590274475046
"16520","Southern","Tracking",0.6,531,0.06,22,4.6,23809.38264,1.5,2040,13881.972914475,1542.59027447505
"16521","Southern","Tracking",0.6,531,0.06,23,4.6,25849.38264,1.5,2040,15921.972914475,2222.59027447505
"16522","Southern","Tracking",0.6,531,0.06,17,6.4,20065.38264,1.9,2584,6270.87064622089,731.488006220894
"16523","Southern","Tracking",0.6,531,0.06,18,6.4,20899.38264,1.8,2448,7104.87064622089,205.488006220894
"16524","Southern","Tracking",0.6,531,0.06,19,6.4,23347.38264,1.8,2448,9552.87064622089,1293.48800622089
"16525","Southern","Tracking",0.6,531,0.06,20,6.4,23773.38264,1.7,2312,9978.87064622089,359.488006220894
"16526","Southern","Tracking",0.6,531,0.06,21,6.4,26085.38264,1.7,2312,12290.8706462209,1311.48800622089
"16527","Southern","Tracking",0.6,531,0.06,22,6.4,28397.38264,1.7,2312,14602.8706462209,2263.48800622089
"16528","Southern","Tracking",0.6,531,0.06,23,6.4,28279.38264,1.6,2176,14484.8706462209,785.488006220894
"16529","Southern","Tracking",0.6,531,0.06,19,8.2,27119.38264,2,2720,9457.76837796673,1198.38573796673
