"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sqav_profit","sqavp_wocp"
"6871","Southern","Tracking",0.1,59,0.06,17,8.2,12543.11702,1.2,1308,10581.4221019963,749.805081996303
"6872","Black Belt","Fixed",0.15,118,0.06,11,4.6,6098.61702,1.4,1526,3696.95265726456,405.335637264559
"6873","Black Belt","Fixed",0.15,118,0.06,12,4.6,6813.86702,1.3,1417,4412.20265726456,30.5856372645612
"6874","Black Belt","Fixed",0.15,118,0.06,13,4.6,8230.86702,1.3,1417,5829.20265726456,357.585637264561
"6875","Black Belt","Fixed",0.15,118,0.06,14,4.6,9647.86702,1.3,1417,7246.20265726456,684.585637264561
"6876","Black Belt","Fixed",0.15,118,0.06,15,4.6,11064.86702,1.3,1417,8663.20265726456,1011.58563726456
"6877","Black Belt","Fixed",0.15,118,0.06,16,4.6,11235.11702,1.2,1308,8833.45265726456,91.8356372645594
"6878","Black Belt","Fixed",0.15,118,0.06,17,4.6,12543.11702,1.2,1308,10141.4526572646,309.835637264559
"6879","Black Belt","Fixed",0.15,118,0.06,11,6.4,7502.11702,1.6,1744,3929.29484151011,637.677821510106
"6880","Black Belt","Fixed",0.15,118,0.06,12,6.4,8435.36702,1.5,1635,4862.54484151011,480.927821510106
"6881","Black Belt","Fixed",0.15,118,0.06,13,6.4,9150.61702,1.4,1526,5577.79484151011,106.177821510106
"6882","Black Belt","Fixed",0.15,118,0.06,14,6.4,10676.61702,1.4,1526,7103.79484151011,542.177821510106
"6883","Black Belt","Fixed",0.15,118,0.06,15,6.4,12202.61702,1.4,1526,8629.79484151011,978.177821510106
"6884","Black Belt","Fixed",0.15,118,0.06,16,6.4,12481.86702,1.3,1417,8909.04484151011,167.427821510108
"6885","Black Belt","Fixed",0.15,118,0.06,17,6.4,13898.86702,1.3,1417,10326.0448415101,494.427821510108
"6886","Black Belt","Fixed",0.15,118,0.06,11,8.2,9607.36702,1.9,2071,3844.32762763165,552.710607631647
"6887","Black Belt","Fixed",0.15,118,0.06,12,8.2,10867.61702,1.8,1962,5104.57762763164,722.960607631645
"6888","Black Belt","Fixed",0.15,118,0.06,13,8.2,11909.86702,1.7,1853,6146.82762763164,675.210607631645
"6889","Black Belt","Fixed",0.15,118,0.06,14,8.2,12734.11702,1.6,1744,6971.07762763165,409.460607631647
"6890","Black Belt","Fixed",0.15,118,0.06,15,8.2,14478.11702,1.6,1744,8715.07762763165,1063.46060763165
"6891","Black Belt","Fixed",0.15,118,0.06,16,8.2,14975.36702,1.5,1635,9212.32762763165,470.710607631647
"6892","Black Belt","Fixed",0.15,118,0.06,17,8.2,16610.36702,1.5,1635,10847.3276276316,1015.71060763164
"6893","Black Belt","Tracking",0.15,118,0.06,11,4.6,6098.61702,1.4,1526,3817.61930321668,526.002283216677
"6894","Black Belt","Tracking",0.15,118,0.06,12,4.6,6813.86702,1.3,1417,4532.86930321668,151.252283216679
"6895","Black Belt","Tracking",0.15,118,0.06,13,4.6,8230.86702,1.3,1417,5949.86930321668,478.252283216679
"6896","Black Belt","Tracking",0.15,118,0.06,14,4.6,9647.86702,1.3,1417,7366.86930321668,805.252283216679
"6897","Black Belt","Tracking",0.15,118,0.06,15,4.6,11064.86702,1.3,1417,8783.86930321668,1132.25228321668
"6898","Black Belt","Tracking",0.15,118,0.06,16,4.6,11235.11702,1.2,1308,8954.11930321668,212.502283216678
"6899","Black Belt","Tracking",0.15,118,0.06,17,4.6,12543.11702,1.2,1308,10262.1193032167,430.502283216678
"6900","Black Belt","Tracking",0.15,118,0.06,11,6.4,6800.36702,1.5,1635,3660.01324360464,368.396223604642
"6901","Black Belt","Tracking",0.15,118,0.06,12,6.4,7624.61702,1.4,1526,4484.26324360464,102.646223604642
"6902","Black Belt","Tracking",0.15,118,0.06,13,6.4,9150.61702,1.4,1526,6010.26324360464,538.646223604642
"6903","Black Belt","Tracking",0.15,118,0.06,14,6.4,10676.61702,1.4,1526,7536.26324360464,974.646223604642
"6904","Black Belt","Tracking",0.15,118,0.06,15,6.4,11064.86702,1.3,1417,7924.51324360464,272.896223604644
"6905","Black Belt","Tracking",0.15,118,0.06,16,6.4,12481.86702,1.3,1417,9341.51324360464,599.896223604645
"6906","Black Belt","Tracking",0.15,118,0.06,17,6.4,13898.86702,1.3,1417,10758.5132436046,926.896223604645
"6907","Black Belt","Tracking",0.15,118,0.06,11,8.2,7502.11702,1.6,1744,3502.40718399261,210.790163992607
"6908","Black Belt","Tracking",0.15,118,0.06,12,8.2,8435.36702,1.5,1635,4435.65718399261,54.0401639926067
"6909","Black Belt","Tracking",0.15,118,0.06,13,8.2,10070.36702,1.5,1635,6070.65718399261,599.040163992607
"6910","Black Belt","Tracking",0.15,118,0.06,14,8.2,10676.61702,1.4,1526,6676.90718399261,115.290163992607
"6911","Black Belt","Tracking",0.15,118,0.06,15,8.2,12202.61702,1.4,1526,8202.90718399261,551.290163992608
"6912","Black Belt","Tracking",0.15,118,0.06,16,8.2,13728.61702,1.4,1526,9728.90718399261,987.290163992608
"6913","Black Belt","Tracking",0.15,118,0.06,17,8.2,13898.86702,1.3,1417,9899.15718399261,67.5401639926076
"6914","Central","Fixed",0.15,118,0.06,11,4.6,6098.61702,1.4,1526,3588.05265726456,296.43563726456
"6915","Central","Fixed",0.15,118,0.06,12,4.6,7624.61702,1.4,1526,5114.05265726456,732.43563726456
"6916","Central","Fixed",0.15,118,0.06,13,4.6,8230.86702,1.3,1417,5720.30265726456,248.685637264562
"6917","Central","Fixed",0.15,118,0.06,14,4.6,9647.86702,1.3,1417,7137.30265726456,575.685637264562
"6918","Central","Fixed",0.15,118,0.06,15,4.6,11064.86702,1.3,1417,8554.30265726456,902.685637264562
"6919","Central","Fixed",0.15,118,0.06,16,4.6,12481.86702,1.3,1417,9971.30265726456,1229.68563726456
"6920","Central","Fixed",0.15,118,0.06,17,4.6,12543.11702,1.2,1308,10032.5526572646,200.93563726456
"6921","Central","Fixed",0.15,118,0.06,11,6.4,7502.11702,1.6,1744,3820.39484151011,528.777821510106
"6922","Central","Fixed",0.15,118,0.06,12,6.4,8435.36702,1.5,1635,4753.64484151011,372.027821510106
"6923","Central","Fixed",0.15,118,0.06,13,6.4,10070.36702,1.5,1635,6388.64484151011,917.027821510106
"6924","Central","Fixed",0.15,118,0.06,14,6.4,10676.61702,1.4,1526,6994.89484151011,433.277821510106
"6925","Central","Fixed",0.15,118,0.06,15,6.4,12202.61702,1.4,1526,8520.89484151011,869.277821510106
"6926","Central","Fixed",0.15,118,0.06,16,6.4,12481.86702,1.3,1417,8800.14484151011,58.527821510108
"6927","Central","Fixed",0.15,118,0.06,17,6.4,13898.86702,1.3,1417,10217.1448415101,385.527821510108
"6928","Central","Fixed",0.15,118,0.06,11,8.2,9607.36702,1.9,2071,3735.42762763165,443.810607631647
"6929","Central","Fixed",0.15,118,0.06,12,8.2,10867.61702,1.8,1962,4995.67762763165,614.060607631645
"6930","Central","Fixed",0.15,118,0.06,13,8.2,11909.86702,1.7,1853,6037.92762763165,566.310607631645
"6931","Central","Fixed",0.15,118,0.06,14,8.2,12734.11702,1.6,1744,6862.17762763165,300.560607631647
"6932","Central","Fixed",0.15,118,0.06,15,8.2,14478.11702,1.6,1744,8606.17762763165,954.560607631647
"6933","Central","Fixed",0.15,118,0.06,16,8.2,14975.36702,1.5,1635,9103.42762763165,361.810607631647
"6934","Central","Fixed",0.15,118,0.06,17,8.2,16610.36702,1.5,1635,10738.4276276316,906.810607631645
"6935","Central","Tracking",0.15,118,0.06,11,4.6,6098.61702,1.4,1526,3694.67930321668,403.062283216676
"6936","Central","Tracking",0.15,118,0.06,12,4.6,6813.86702,1.3,1417,4409.92930321668,28.3122832166782
"6937","Central","Tracking",0.15,118,0.06,13,4.6,8230.86702,1.3,1417,5826.92930321668,355.312283216678
"6938","Central","Tracking",0.15,118,0.06,14,4.6,9647.86702,1.3,1417,7243.92930321668,682.312283216678
"6939","Central","Tracking",0.15,118,0.06,15,4.6,11064.86702,1.3,1417,8660.92930321668,1009.31228321668
"6940","Central","Tracking",0.15,118,0.06,16,4.6,11235.11702,1.2,1308,8831.17930321668,89.5622832166755
"6941","Central","Tracking",0.15,118,0.06,17,4.6,12543.11702,1.2,1308,10139.1793032167,307.562283216675
"6942","Central","Tracking",0.15,118,0.06,11,6.4,6800.36702,1.5,1635,3537.07324360464,245.456223604641
"6943","Central","Tracking",0.15,118,0.06,12,6.4,8435.36702,1.5,1635,5172.07324360464,790.456223604641
"6944","Central","Tracking",0.15,118,0.06,13,6.4,9150.61702,1.4,1526,5887.32324360464,415.706223604641
"6945","Central","Tracking",0.15,118,0.06,14,6.4,10676.61702,1.4,1526,7413.32324360464,851.706223604641
"6946","Central","Tracking",0.15,118,0.06,15,6.4,11064.86702,1.3,1417,7801.57324360464,149.956223604643
"6947","Central","Tracking",0.15,118,0.06,16,6.4,12481.86702,1.3,1417,9218.57324360464,476.956223604642
"6948","Central","Tracking",0.15,118,0.06,17,6.4,13898.86702,1.3,1417,10635.5732436046,803.956223604642
"6949","Central","Tracking",0.15,118,0.06,11,8.2,7502.11702,1.6,1744,3379.46718399261,87.8501639926062
"6950","Central","Tracking",0.15,118,0.06,12,8.2,9246.11702,1.6,1744,5123.46718399261,741.850163992606
"6951","Central","Tracking",0.15,118,0.06,13,8.2,10070.36702,1.5,1635,5947.71718399261,476.100163992606
"6952","Central","Tracking",0.15,118,0.06,14,8.2,11705.36702,1.5,1635,7582.71718399261,1021.10016399261
"6953","Central","Tracking",0.15,118,0.06,15,8.2,12202.61702,1.4,1526,8079.96718399261,428.350163992606
"6954","Central","Tracking",0.15,118,0.06,16,8.2,13728.61702,1.4,1526,9605.9671839926,864.350163992605
"6955","Central","Tracking",0.15,118,0.06,17,8.2,15254.61702,1.4,1526,11131.9671839926,1300.35016399261
"6956","Northern","Fixed",0.15,118,0.06,11,4.6,6098.61702,1.4,1526,3421.49265726456,129.875637264559
"6957","Northern","Fixed",0.15,118,0.06,12,4.6,7624.61702,1.4,1526,4947.49265726456,565.875637264559
"6958","Northern","Fixed",0.15,118,0.06,13,4.6,8230.86702,1.3,1417,5553.74265726456,82.1256372645612
"6959","Northern","Fixed",0.15,118,0.06,14,4.6,9647.86702,1.3,1417,6970.74265726456,409.125637264561
"6960","Northern","Fixed",0.15,118,0.06,15,4.6,11064.86702,1.3,1417,8387.74265726456,736.12563726456
"6961","Northern","Fixed",0.15,118,0.06,16,4.6,12481.86702,1.3,1417,9804.74265726456,1063.12563726456
"6962","Northern","Fixed",0.15,118,0.06,17,4.6,12543.11702,1.2,1308,9865.99265726456,34.3756372645603
"6963","Northern","Fixed",0.15,118,0.06,11,6.4,7502.11702,1.6,1744,3653.83484151011,362.217821510106
"6964","Northern","Fixed",0.15,118,0.06,12,6.4,8435.36702,1.5,1635,4587.08484151011,205.467821510106
"6965","Northern","Fixed",0.15,118,0.06,13,6.4,10070.36702,1.5,1635,6222.08484151011,750.467821510106
"6966","Northern","Fixed",0.15,118,0.06,14,6.4,10676.61702,1.4,1526,6828.33484151011,266.717821510106
"6967","Northern","Fixed",0.15,118,0.06,15,6.4,12202.61702,1.4,1526,8354.33484151011,702.717821510107
"6968","Northern","Fixed",0.15,118,0.06,16,6.4,13728.61702,1.4,1526,9880.33484151011,1138.71782151011
"6969","Northern","Fixed",0.15,118,0.06,17,6.4,13898.86702,1.3,1417,10050.5848415101,218.967821510107
"6970","Northern","Fixed",0.15,118,0.06,11,8.2,9607.36702,1.9,2071,3568.86762763165,277.250607631647
"6971","Northern","Fixed",0.15,118,0.06,12,8.2,10867.61702,1.8,1962,4829.11762763164,447.500607631645
"6972","Northern","Fixed",0.15,118,0.06,13,8.2,11909.86702,1.7,1853,5871.36762763164,399.750607631645
"6973","Northern","Fixed",0.15,118,0.06,14,8.2,12734.11702,1.6,1744,6695.61762763165,134.000607631647
"6974","Northern","Fixed",0.15,118,0.06,15,8.2,14478.11702,1.6,1744,8439.61762763165,788.000607631648
"6975","Northern","Fixed",0.15,118,0.06,16,8.2,14975.36702,1.5,1635,8936.86762763165,195.250607631648
"6976","Northern","Fixed",0.15,118,0.06,17,8.2,16610.36702,1.5,1635,10571.8676276316,740.250607631644
"6977","Northern","Tracking",0.15,118,0.06,11,4.6,6098.61702,1.4,1526,3443.03930321668,151.422283216677
"6978","Northern","Tracking",0.15,118,0.06,12,4.6,7624.61702,1.4,1526,4969.03930321668,587.422283216677
"6979","Northern","Tracking",0.15,118,0.06,13,4.6,8230.86702,1.3,1417,5575.28930321668,103.672283216679
"6980","Northern","Tracking",0.15,118,0.06,14,4.6,9647.86702,1.3,1417,6992.28930321668,430.672283216679
"6981","Northern","Tracking",0.15,118,0.06,15,4.6,11064.86702,1.3,1417,8409.28930321668,757.67228321668
"6982","Northern","Tracking",0.15,118,0.06,16,4.6,12481.86702,1.3,1417,9826.28930321668,1084.67228321668
"6983","Northern","Tracking",0.15,118,0.06,17,4.6,12543.11702,1.2,1308,9887.53930321668,55.9222832166761
"6984","Northern","Tracking",0.15,118,0.06,11,6.4,7502.11702,1.6,1744,3987.18324360464,695.566223604642
"6985","Northern","Tracking",0.15,118,0.06,12,6.4,8435.36702,1.5,1635,4920.43324360464,538.816223604642
"6986","Northern","Tracking",0.15,118,0.06,13,6.4,9150.61702,1.4,1526,5635.68324360464,164.066223604642
"6987","Northern","Tracking",0.15,118,0.06,14,6.4,10676.61702,1.4,1526,7161.68324360464,600.066223604642
"6988","Northern","Tracking",0.15,118,0.06,15,6.4,12202.61702,1.4,1526,8687.68324360464,1036.06622360464
"6989","Northern","Tracking",0.15,118,0.06,16,6.4,12481.86702,1.3,1417,8966.93324360464,225.316223604643
"6990","Northern","Tracking",0.15,118,0.06,17,6.4,13898.86702,1.3,1417,10383.9332436046,552.316223604643
"6991","Northern","Tracking",0.15,118,0.06,11,8.2,8203.86702,1.7,1853,3829.5771839926,537.960163992605
"6992","Northern","Tracking",0.15,118,0.06,12,8.2,9246.11702,1.6,1744,4871.82718399261,490.210163992607
"6993","Northern","Tracking",0.15,118,0.06,13,8.2,10070.36702,1.5,1635,5696.07718399261,224.460163992607
"6994","Northern","Tracking",0.15,118,0.06,14,8.2,11705.36702,1.5,1635,7331.07718399261,769.460163992607
"6995","Northern","Tracking",0.15,118,0.06,15,8.2,12202.61702,1.4,1526,7828.32718399261,176.710163992607
"6996","Northern","Tracking",0.15,118,0.06,16,8.2,13728.61702,1.4,1526,9354.32718399261,612.710163992606
"6997","Northern","Tracking",0.15,118,0.06,17,8.2,15254.61702,1.4,1526,10880.3271839926,1048.71016399261
"6998","Southern","Fixed",0.15,118,0.06,11,4.6,6098.61702,1.4,1526,3736.31265726456,444.69563726456
"6999","Southern","Fixed",0.15,118,0.06,12,4.6,6813.86702,1.3,1417,4451.56265726456,69.9456372645618
"7000","Southern","Fixed",0.15,118,0.06,13,4.6,8230.86702,1.3,1417,5868.56265726456,396.945637264562
"7001","Southern","Fixed",0.15,118,0.06,14,4.6,9647.86702,1.3,1417,7285.56265726456,723.945637264562
"7002","Southern","Fixed",0.15,118,0.06,15,4.6,11064.86702,1.3,1417,8702.56265726456,1050.94563726456
"7003","Southern","Fixed",0.15,118,0.06,16,4.6,11235.11702,1.2,1308,8872.81265726456,131.19563726456
"7004","Southern","Fixed",0.15,118,0.06,17,4.6,12543.11702,1.2,1308,10180.8126572646,349.19563726456
"7005","Southern","Fixed",0.15,118,0.06,11,6.4,7502.11702,1.6,1744,3968.65484151011,677.037821510106
"7006","Southern","Fixed",0.15,118,0.06,12,6.4,8435.36702,1.5,1635,4901.90484151011,520.287821510106
"7007","Southern","Fixed",0.15,118,0.06,13,6.4,9150.61702,1.4,1526,5617.15484151011,145.537821510106
"7008","Southern","Fixed",0.15,118,0.06,14,6.4,10676.61702,1.4,1526,7143.15484151011,581.537821510106
"7009","Southern","Fixed",0.15,118,0.06,15,6.4,12202.61702,1.4,1526,8669.15484151011,1017.53782151011
"7010","Southern","Fixed",0.15,118,0.06,16,6.4,12481.86702,1.3,1417,8948.40484151011,206.787821510108
"7011","Southern","Fixed",0.15,118,0.06,17,6.4,13898.86702,1.3,1417,10365.4048415101,533.787821510108
"7012","Southern","Fixed",0.15,118,0.06,11,8.2,9607.36702,1.9,2071,3883.68762763165,592.070607631647
"7013","Southern","Fixed",0.15,118,0.06,12,8.2,10867.61702,1.8,1962,5143.93762763165,762.320607631646
"7014","Southern","Fixed",0.15,118,0.06,13,8.2,11909.86702,1.7,1853,6186.18762763165,714.570607631646
"7015","Southern","Fixed",0.15,118,0.06,14,8.2,12734.11702,1.6,1744,7010.43762763165,448.820607631647
"7016","Southern","Fixed",0.15,118,0.06,15,8.2,14478.11702,1.6,1744,8754.43762763165,1102.82060763165
"7017","Southern","Fixed",0.15,118,0.06,16,8.2,14975.36702,1.5,1635,9251.68762763165,510.070607631647
"7018","Southern","Fixed",0.15,118,0.06,17,8.2,16610.36702,1.5,1635,10886.6876276316,1055.07060763165
"7019","Southern","Tracking",0.15,118,0.06,11,4.6,6098.61702,1.4,1526,3893.45930321668,601.842283216677
"7020","Southern","Tracking",0.15,118,0.06,12,4.6,6813.86702,1.3,1417,4608.70930321668,227.092283216679
"7021","Southern","Tracking",0.15,118,0.06,13,4.6,8230.86702,1.3,1417,6025.70930321668,554.092283216679
"7022","Southern","Tracking",0.15,118,0.06,14,4.6,9647.86702,1.3,1417,7442.70930321668,881.092283216679
"7023","Southern","Tracking",0.15,118,0.06,15,4.6,9927.11702,1.2,1308,7721.95930321668,70.3422832166771
"7024","Southern","Tracking",0.15,118,0.06,16,4.6,11235.11702,1.2,1308,9029.95930321668,288.342283216678
"7025","Southern","Tracking",0.15,118,0.06,17,4.6,12543.11702,1.2,1308,10337.9593032167,506.342283216678
"7026","Southern","Tracking",0.15,118,0.06,11,6.4,6800.36702,1.5,1635,3735.85324360464,444.236223604642
"7027","Southern","Tracking",0.15,118,0.06,12,6.4,7624.61702,1.4,1526,4560.10324360464,178.486223604642
"7028","Southern","Tracking",0.15,118,0.06,13,6.4,9150.61702,1.4,1526,6086.10324360464,614.486223604642
"7029","Southern","Tracking",0.15,118,0.06,14,6.4,9647.86702,1.3,1417,6583.35324360464,21.7362236046438
"7030","Southern","Tracking",0.15,118,0.06,15,6.4,11064.86702,1.3,1417,8000.35324360464,348.736223604644
"7031","Southern","Tracking",0.15,118,0.06,16,6.4,12481.86702,1.3,1417,9417.35324360464,675.736223604645
"7032","Southern","Tracking",0.15,118,0.06,17,6.4,13898.86702,1.3,1417,10834.3532436046,1002.73622360464
"7033","Southern","Tracking",0.15,118,0.06,11,8.2,7502.11702,1.6,1744,3578.24718399261,286.630163992607
"7034","Southern","Tracking",0.15,118,0.06,12,8.2,8435.36702,1.5,1635,4511.49718399261,129.880163992607
"7035","Southern","Tracking",0.15,118,0.06,13,8.2,10070.36702,1.5,1635,6146.49718399261,674.880163992607
"7036","Southern","Tracking",0.15,118,0.06,14,8.2,10676.61702,1.4,1526,6752.74718399261,191.130163992607
"7037","Southern","Tracking",0.15,118,0.06,15,8.2,12202.61702,1.4,1526,8278.74718399261,627.130163992608
"7038","Southern","Tracking",0.15,118,0.06,16,8.2,13728.61702,1.4,1526,9804.74718399261,1063.13016399261
"7039","Southern","Tracking",0.15,118,0.06,17,8.2,13898.86702,1.3,1417,9974.99718399261,143.380163992608
"7040","Black Belt","Fixed",0.2,177,0.06,11,4.6,7502.11702,1.6,1744,3899.38047589684,607.76345589684
"7041","Black Belt","Fixed",0.2,177,0.06,12,4.6,8435.36702,1.5,1635,4832.63047589684,451.01345589684
"7042","Black Belt","Fixed",0.2,177,0.06,13,4.6,9150.61702,1.4,1526,5547.88047589684,76.2634558968402
"7043","Black Belt","Fixed",0.2,177,0.06,14,4.6,10676.61702,1.4,1526,7073.88047589684,512.26345589684
"7044","Black Belt","Fixed",0.2,177,0.06,15,4.6,12202.61702,1.4,1526,8599.88047589684,948.26345589684
"7045","Black Belt","Fixed",0.2,177,0.06,16,4.6,12481.86702,1.3,1417,8879.13047589684,137.513455896842
"7046","Black Belt","Fixed",0.2,177,0.06,17,4.6,13898.86702,1.3,1417,10296.1304758968,464.513455896842
"7047","Black Belt","Fixed",0.2,177,0.06,11,6.4,8905.61702,1.8,1962,3546.14375226516,254.526732265158
"7048","Black Belt","Fixed",0.2,177,0.06,12,6.4,10056.86702,1.7,1853,4697.39375226516,315.776732265158
"7049","Black Belt","Fixed",0.2,177,0.06,13,6.4,10990.11702,1.6,1744,5630.64375226516,159.02673226516
"7050","Black Belt","Fixed",0.2,177,0.06,14,6.4,12734.11702,1.6,1744,7374.64375226516,813.02673226516
"7051","Black Belt","Fixed",0.2,177,0.06,15,6.4,13340.36702,1.5,1635,7980.89375226516,329.27673226516
"7052","Black Belt","Fixed",0.2,177,0.06,16,6.4,14975.36702,1.5,1635,9615.89375226516,874.27673226516
"7053","Black Belt","Fixed",0.2,177,0.06,17,6.4,15254.61702,1.4,1526,9895.14375226516,63.5267322651598
"7054","Black Belt","Fixed",0.2,177,0.06,13,8.2,14669.11702,2,2180,6024.31793144747,552.700911447471
"7055","Black Belt","Fixed",0.2,177,0.06,14,8.2,15820.36702,1.9,2071,7175.56793144747,613.950911447471
"7056","Black Belt","Fixed",0.2,177,0.06,15,8.2,16753.61702,1.8,1962,8108.81793144747,457.200911447469
"7057","Black Belt","Fixed",0.2,177,0.06,16,8.2,17468.86702,1.7,1853,8824.06793144747,82.4509114474695
"7058","Black Belt","Fixed",0.2,177,0.06,17,8.2,19321.86702,1.7,1853,10677.0679314475,845.450911447469
"7059","Black Belt","Tracking",0.2,177,0.06,11,4.6,6800.36702,1.5,1635,3378.51044482501,86.8934248250152
"7060","Black Belt","Tracking",0.2,177,0.06,12,4.6,8435.36702,1.5,1635,5013.51044482501,631.893424825015
"7061","Black Belt","Tracking",0.2,177,0.06,13,4.6,9150.61702,1.4,1526,5728.76044482501,257.143424825015
"7062","Black Belt","Tracking",0.2,177,0.06,14,4.6,10676.61702,1.4,1526,7254.76044482501,693.143424825015
"7063","Black Belt","Tracking",0.2,177,0.06,15,4.6,12202.61702,1.4,1526,8780.76044482501,1129.14342482502
"7064","Black Belt","Tracking",0.2,177,0.06,16,4.6,12481.86702,1.3,1417,9060.01044482502,318.393424825017
"7065","Black Belt","Tracking",0.2,177,0.06,17,4.6,13898.86702,1.3,1417,10477.010444825,645.393424825017
"7066","Black Belt","Tracking",0.2,177,0.06,11,6.4,8203.86702,1.7,1853,3492.97635540696,201.359335406962
