"","0.05Fixed4.6","0.05Fixed6.4","0.05Fixed8.2","0.05Tracking4.6","0.05Tracking6.4","0.05Tracking8.2","0.10Fixed4.6","0.10Fixed6.4","0.10Fixed8.2","0.10Tracking4.6","0.10Tracking6.4","0.10Tracking8.2","0.30Fixed4.6","0.30Fixed6.4","0.30Fixed8.2","0.30Tracking4.6","0.30Tracking6.4","0.30Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.60Fixed4.6","0.60Fixed6.4","0.60Fixed8.2","0.60Tracking4.6","0.60Tracking6.4","0.60Tracking8.2","0.70Fixed4.6","0.70Fixed6.4","0.70Fixed8.2","0.70Tracking4.6","0.70Tracking6.4","0.70Tracking8.2","0.80Fixed4.6","0.80Fixed6.4","0.80Fixed8.2","0.80Tracking4.6","0.80Tracking6.4","0.80Tracking8.2","0.85Fixed4.6","0.85Fixed6.4","0.85Fixed8.2","0.85Tracking4.6","0.85Tracking6.4","0.85Tracking8.2"
"0.04200.5Black Belt",-491,-491,-491,-491,-491,-491,-2503,-3088,-4184,-2569,-2999,-3428,-8541,-10884,-15264,-8805,-10524,-12243,-14580,-18679,-26345,-15042,-18050,-21058,-18605,-23876,-33732,-19200,-23067,-26934,-20618,-26474,-37425,-21279,-25576,-29872,-24644,-31671,-44812,-25437,-30593,-35749,-24644,-31671,-44812,-25437,-30593,-35749
"0.02230.5Black Belt",1549,1549,1549,1549,1549,1549,-1274,-1860,-2955,-1467,-1897,-2326,-9746,-12089,-16469,-10517,-12236,-13954,-18218,-22317,-29983,-19567,-22575,-25583,-23866,-29136,-38992,-25601,-29468,-33335,-26690,-32546,-43497,-28618,-32914,-37211,-32338,-39365,-52506,-34651,-39807,-44963,-32338,-39365,-52506,-34651,-39807,-44963
"0.03230.5Black Belt",1549,1549,1549,1549,1549,1549,-869,-1454,-2549,-998,-1428,-1857,-8124,-10466,-14846,-8641,-10360,-12079,-15379,-19478,-27144,-16285,-19293,-22300,-20216,-25486,-35342,-21380,-25248,-29115,-22634,-28490,-39441,-23928,-28225,-32522,-27471,-34498,-47639,-29024,-34180,-39336,-27471,-34498,-47639,-29024,-34180,-39336
"0.04230.5Black Belt",1549,1549,1549,1549,1549,1549,-463,-1048,-2144,-529,-959,-1388,-6501,-8844,-13224,-6765,-8484,-10203,-12540,-16639,-24305,-13002,-16010,-19018,-16565,-21836,-31692,-17160,-21027,-24894,-18578,-24434,-35385,-19239,-23536,-27832,-22604,-29631,-42772,-23397,-28553,-33709,-22604,-29631,-42772,-23397,-28553,-33709
"0.02170.6Black Belt",-917,-917,-917,-917,-917,-917,-3740,-4326,-5421,-3933,-4363,-4792,-12212,-14555,-18935,-12983,-14702,-16420,-20684,-24783,-32449,-22033,-25041,-28049,-26332,-31602,-41458,-28067,-31934,-35801,-29156,-35012,-45963,-31084,-35380,-39677,-34804,-41831,-54972,-37117,-42273,-47429,-34804,-41831,-54972,-37117,-42273,-47429
"0.03170.6Black Belt",-917,-917,-917,-917,-917,-917,-3335,-3920,-5015,-3464,-3894,-4323,-10590,-12932,-17312,-11107,-12826,-14545,-17845,-21944,-29610,-18751,-21759,-24766,-22682,-27952,-37808,-23846,-27714,-31581,-25100,-30956,-41907,-26394,-30691,-34988,-29937,-36964,-50105,-31490,-36646,-41802,-29937,-36964,-50105,-31490,-36646,-41802
"0.04170.6Black Belt",-917,-917,-917,-917,-917,-917,-2929,-3514,-4610,-2995,-3425,-3854,-8967,-11310,-15690,-9231,-10950,-12669,-15006,-19105,-26771,-15468,-18476,-21484,-19031,-24302,-34158,-19626,-23493,-27360,-21044,-26900,-37851,-21705,-26002,-30298,-25070,-32097,-45238,-25863,-31019,-36175,-25070,-32097,-45238,-25863,-31019,-36175
"0.02200.6Black Belt",1531,1531,1531,1531,1531,1531,-1292,-1878,-2973,-1485,-1915,-2344,-9764,-12107,-16487,-10535,-12254,-13972,-18236,-22335,-30001,-19585,-22593,-25601,-23884,-29154,-39010,-25619,-29486,-33353,-26708,-32564,-43515,-28636,-32932,-37229,-32356,-39383,-52524,-34669,-39825,-44981,-32356,-39383,-52524,-34669,-39825,-44981
"0.03200.6Black Belt",1531,1531,1531,1531,1531,1531,-887,-1472,-2567,-1016,-1446,-1875,-8142,-10484,-14864,-8659,-10378,-12097,-15397,-19496,-27162,-16303,-19311,-22318,-20234,-25504,-35360,-21398,-25266,-29133,-22652,-28508,-39459,-23946,-28243,-32540,-27489,-34516,-47657,-29042,-34198,-39354,-27489,-34516,-47657,-29042,-34198,-39354
"0.04200.6Black Belt",1531,1531,1531,1531,1531,1531,-481,-1066,-2162,-547,-977,-1406,-6519,-8862,-13242,-6783,-8502,-10221,-12558,-16657,-24323,-13020,-16028,-19036,-16583,-21854,-31710,-17178,-21045,-24912,-18596,-24452,-35403,-19257,-23554,-27850,-22622,-29649,-42790,-23415,-28571,-33727,-22622,-29649,-42790,-23415,-28571,-33727
"0.02230.6Black Belt",3979,3979,3979,3979,3979,3979,1156,570,-525,963,533,104,-7316,-9659,-14039,-8087,-9806,-11524,-15788,-19887,-27553,-17137,-20145,-23153,-21436,-26706,-36562,-23171,-27038,-30905,-24260,-30116,-41067,-26188,-30484,-34781,-29908,-36935,-50076,-32221,-37377,-42533,-29908,-36935,-50076,-32221,-37377,-42533
"0.03230.6Black Belt",3979,3979,3979,3979,3979,3979,1561,976,-119,1432,1002,573,-5694,-8036,-12416,-6211,-7930,-9649,-12949,-17048,-24714,-13855,-16863,-19870,-17786,-23056,-32912,-18950,-22818,-26685,-20204,-26060,-37011,-21498,-25795,-30092,-25041,-32068,-45209,-26594,-31750,-36906,-25041,-32068,-45209,-26594,-31750,-36906
"0.04230.6Black Belt",3979,3979,3979,3979,3979,3979,1967,1382,286,1901,1471,1042,-4071,-6414,-10794,-4335,-6054,-7773,-10110,-14209,-21875,-10572,-13580,-16588,-14135,-19406,-29262,-14730,-18597,-22464,-16148,-22004,-32955,-16809,-21106,-25402,-20174,-27201,-40342,-20967,-26123,-31279,-20174,-27201,-40342,-20967,-26123,-31279
"0.02170.7Black Belt",697,697,697,697,697,697,-2126,-2712,-3807,-2319,-2749,-3178,-10598,-12941,-17321,-11369,-13088,-14806,-19070,-23169,-30835,-20419,-23427,-26435,-24718,-29988,-39844,-26453,-30320,-34187,-27542,-33398,-44349,-29470,-33766,-38063,-33190,-40217,-53358,-35503,-40659,-45815,-33190,-40217,-53358,-35503,-40659,-45815
"0.03170.7Black Belt",697,697,697,697,697,697,-1721,-2306,-3401,-1850,-2280,-2709,-8976,-11318,-15698,-9493,-11212,-12931,-16231,-20330,-27996,-17137,-20145,-23152,-21068,-26338,-36194,-22232,-26100,-29967,-23486,-29342,-40293,-24780,-29077,-33374,-28323,-35350,-48491,-29876,-35032,-40188,-28323,-35350,-48491,-29876,-35032,-40188
"0.04170.7Black Belt",697,697,697,697,697,697,-1315,-1900,-2996,-1381,-1811,-2240,-7353,-9696,-14076,-7617,-9336,-11055,-13392,-17491,-25157,-13854,-16862,-19870,-17417,-22688,-32544,-18012,-21879,-25746,-19430,-25286,-36237,-20091,-24388,-28684,-23456,-30483,-43624,-24249,-29405,-34561,-23456,-30483,-43624,-24249,-29405,-34561
"0.02200.7Black Belt",3553,3553,3553,3553,3553,3553,730,144,-951,537,107,-322,-7742,-10085,-14465,-8513,-10232,-11950,-16214,-20313,-27979,-17563,-20571,-23579,-21862,-27132,-36988,-23597,-27464,-31331,-24686,-30542,-41493,-26614,-30910,-35207,-30334,-37361,-50502,-32647,-37803,-42959,-30334,-37361,-50502,-32647,-37803,-42959
"0.03200.7Black Belt",3553,3553,3553,3553,3553,3553,1135,550,-545,1006,576,147,-6120,-8462,-12842,-6637,-8356,-10075,-13375,-17474,-25140,-14281,-17289,-20296,-18212,-23482,-33338,-19376,-23244,-27111,-20630,-26486,-37437,-21924,-26221,-30518,-25467,-32494,-45635,-27020,-32176,-37332,-25467,-32494,-45635,-27020,-32176,-37332
"0.04200.7Black Belt",3553,3553,3553,3553,3553,3553,1541,956,-140,1475,1045,616,-4497,-6840,-11220,-4761,-6480,-8199,-10536,-14635,-22301,-10998,-14006,-17014,-14561,-19832,-29688,-15156,-19023,-22890,-16574,-22430,-33381,-17235,-21532,-25828,-20600,-27627,-40768,-21393,-26549,-31705,-20600,-27627,-40768,-21393,-26549,-31705
"0.02230.7Black Belt",6409,6409,6409,6409,6409,6409,3586,3000,1905,3393,2963,2534,-4886,-7229,-11609,-5657,-7376,-9094,-13358,-17457,-25123,-14707,-17715,-20723,-19006,-24276,-34132,-20741,-24608,-28475,-21830,-27686,-38637,-23758,-28054,-32351,-27478,-34505,-47646,-29791,-34947,-40103,-27478,-34505,-47646,-29791,-34947,-40103
"0.03230.7Black Belt",6409,6409,6409,6409,6409,6409,3991,3406,2311,3862,3432,3003,-3264,-5606,-9986,-3781,-5500,-7219,-10519,-14618,-22284,-11425,-14433,-17440,-15356,-20626,-30482,-16520,-20388,-24255,-17774,-23630,-34581,-19068,-23365,-27662,-22611,-29638,-42779,-24164,-29320,-34476,-22611,-29638,-42779,-24164,-29320,-34476
"0.04230.7Black Belt",6409,6409,6409,6409,6409,6409,4397,3812,2716,4331,3901,3472,-1641,-3984,-8364,-1905,-3624,-5343,-7680,-11779,-19445,-8142,-11150,-14158,-11705,-16976,-26832,-12300,-16167,-20034,-13718,-19574,-30525,-14379,-18676,-22972,-17744,-24771,-37912,-18537,-23693,-28849,-17744,-24771,-37912,-18537,-23693,-28849
"0.02170.8Black Belt",2311,2311,2311,2311,2311,2311,-512,-1098,-2193,-705,-1135,-1564,-8984,-11327,-15707,-9755,-11474,-13192,-17456,-21555,-29221,-18805,-21813,-24821,-23104,-28374,-38230,-24839,-28706,-32573,-25928,-31784,-42735,-27856,-32152,-36449,-31576,-38603,-51744,-33889,-39045,-44201,-31576,-38603,-51744,-33889,-39045,-44201
"0.03170.8Black Belt",2311,2311,2311,2311,2311,2311,-107,-692,-1787,-236,-666,-1095,-7362,-9704,-14084,-7879,-9598,-11317,-14617,-18716,-26382,-15523,-18531,-21538,-19454,-24724,-34580,-20618,-24486,-28353,-21872,-27728,-38679,-23166,-27463,-31760,-26709,-33736,-46877,-28262,-33418,-38574,-26709,-33736,-46877,-28262,-33418,-38574
"0.04170.8Black Belt",2311,2311,2311,2311,2311,2311,299,-286,-1382,233,-197,-626,-5739,-8082,-12462,-6003,-7722,-9441,-11778,-15877,-23543,-12240,-15248,-18256,-15803,-21074,-30930,-16398,-20265,-24132,-17816,-23672,-34623,-18477,-22774,-27070,-21842,-28869,-42010,-22635,-27791,-32947,-21842,-28869,-42010,-22635,-27791,-32947
"0.02200.8Black Belt",5575,5575,5575,5575,5575,5575,2752,2166,1071,2559,2129,1700,-5720,-8063,-12443,-6491,-8210,-9928,-14192,-18291,-25957,-15541,-18549,-21557,-19840,-25110,-34966,-21575,-25442,-29309,-22664,-28520,-39471,-24592,-28888,-33185,-28312,-35339,-48480,-30625,-35781,-40937,-28312,-35339,-48480,-30625,-35781,-40937
"0.03200.8Black Belt",5575,5575,5575,5575,5575,5575,3157,2572,1477,3028,2598,2169,-4098,-6440,-10820,-4615,-6334,-8053,-11353,-15452,-23118,-12259,-15267,-18274,-16190,-21460,-31316,-17354,-21222,-25089,-18608,-24464,-35415,-19902,-24199,-28496,-23445,-30472,-43613,-24998,-30154,-35310,-23445,-30472,-43613,-24998,-30154,-35310
"0.04200.8Black Belt",5575,5575,5575,5575,5575,5575,3563,2978,1882,3497,3067,2638,-2475,-4818,-9198,-2739,-4458,-6177,-8514,-12613,-20279,-8976,-11984,-14992,-12539,-17810,-27666,-13134,-17001,-20868,-14552,-20408,-31359,-15213,-19510,-23806,-18578,-25605,-38746,-19371,-24527,-29683,-18578,-25605,-38746,-19371,-24527,-29683
"0.02230.8Black Belt",8839,8839,8839,8839,8839,8839,6016,5430,4335,5823,5393,4964,-2456,-4799,-9179,-3227,-4946,-6664,-10928,-15027,-22693,-12277,-15285,-18293,-16576,-21846,-31702,-18311,-22178,-26045,-19400,-25256,-36207,-21328,-25624,-29921,-25048,-32075,-45216,-27361,-32517,-37673,-25048,-32075,-45216,-27361,-32517,-37673
"0.03230.8Black Belt",8839,8839,8839,8839,8839,8839,6421,5836,4741,6292,5862,5433,-834,-3176,-7556,-1351,-3070,-4789,-8089,-12188,-19854,-8995,-12003,-15010,-12926,-18196,-28052,-14090,-17958,-21825,-15344,-21200,-32151,-16638,-20935,-25232,-20181,-27208,-40349,-21734,-26890,-32046,-20181,-27208,-40349,-21734,-26890,-32046
"0.04230.8Black Belt",8839,8839,8839,8839,8839,8839,6827,6242,5146,6761,6331,5902,789,-1554,-5934,525,-1194,-2913,-5250,-9349,-17015,-5712,-8720,-11728,-9275,-14546,-24402,-9870,-13737,-17604,-11288,-17144,-28095,-11949,-16246,-20542,-15314,-22341,-35482,-16107,-21263,-26419,-15314,-22341,-35482,-16107,-21263,-26419
"0.02170.9Black Belt",3925,3925,3925,3925,3925,3925,1102,516,-579,909,479,50,-7370,-9713,-14093,-8141,-9860,-11578,-15842,-19941,-27607,-17191,-20199,-23207,-21490,-26760,-36616,-23225,-27092,-30959,-24314,-30170,-41121,-26242,-30538,-34835,-29962,-36989,-50130,-32275,-37431,-42587,-29962,-36989,-50130,-32275,-37431,-42587
"0.03170.9Black Belt",3925,3925,3925,3925,3925,3925,1507,922,-173,1378,948,519,-5748,-8090,-12470,-6265,-7984,-9703,-13003,-17102,-24768,-13909,-16917,-19924,-17840,-23110,-32966,-19004,-22872,-26739,-20258,-26114,-37065,-21552,-25849,-30146,-25095,-32122,-45263,-26648,-31804,-36960,-25095,-32122,-45263,-26648,-31804,-36960
"0.04170.9Black Belt",3925,3925,3925,3925,3925,3925,1913,1328,232,1847,1417,988,-4125,-6468,-10848,-4389,-6108,-7827,-10164,-14263,-21929,-10626,-13634,-16642,-14189,-19460,-29316,-14784,-18651,-22518,-16202,-22058,-33009,-16863,-21160,-25456,-20228,-27255,-40396,-21021,-26177,-31333,-20228,-27255,-40396,-21021,-26177,-31333
"0.02200.9Black Belt",7597,7597,7597,7597,7597,7597,4774,4188,3093,4581,4151,3722,-3698,-6041,-10421,-4469,-6188,-7906,-12170,-16269,-23935,-13519,-16527,-19535,-17818,-23088,-32944,-19553,-23420,-27287,-20642,-26498,-37449,-22570,-26866,-31163,-26290,-33317,-46458,-28603,-33759,-38915,-26290,-33317,-46458,-28603,-33759,-38915
"0.03200.9Black Belt",7597,7597,7597,7597,7597,7597,5179,4594,3499,5050,4620,4191,-2076,-4418,-8798,-2593,-4312,-6031,-9331,-13430,-21096,-10237,-13245,-16252,-14168,-19438,-29294,-15332,-19200,-23067,-16586,-22442,-33393,-17880,-22177,-26474,-21423,-28450,-41591,-22976,-28132,-33288,-21423,-28450,-41591,-22976,-28132,-33288
"0.04200.9Black Belt",7597,7597,7597,7597,7597,7597,5585,5000,3904,5519,5089,4660,-453,-2796,-7176,-717,-2436,-4155,-6492,-10591,-18257,-6954,-9962,-12970,-10517,-15788,-25644,-11112,-14979,-18846,-12530,-18386,-29337,-13191,-17488,-21784,-16556,-23583,-36724,-17349,-22505,-27661,-16556,-23583,-36724,-17349,-22505,-27661
"0.02230.9Black Belt",11269,11269,11269,11269,11269,11269,8446,7860,6765,8253,7823,7394,-26,-2369,-6749,-797,-2516,-4234,-8498,-12597,-20263,-9847,-12855,-15863,-14146,-19416,-29272,-15881,-19748,-23615,-16970,-22826,-33777,-18898,-23194,-27491,-22618,-29645,-42786,-24931,-30087,-35243,-22618,-29645,-42786,-24931,-30087,-35243
"0.03230.9Black Belt",11269,11269,11269,11269,11269,11269,8851,8266,7171,8722,8292,7863,1596,-746,-5126,1079,-640,-2359,-5659,-9758,-17424,-6565,-9573,-12580,-10496,-15766,-25622,-11660,-15528,-19395,-12914,-18770,-29721,-14208,-18505,-22802,-17751,-24778,-37919,-19304,-24460,-29616,-17751,-24778,-37919,-19304,-24460,-29616
"0.04230.9Black Belt",11269,11269,11269,11269,11269,11269,9257,8672,7576,9191,8761,8332,3219,876,-3504,2955,1236,-483,-2820,-6919,-14585,-3282,-6290,-9298,-6845,-12116,-21972,-7440,-11307,-15174,-8858,-14714,-25665,-9519,-13816,-18112,-12884,-19911,-33052,-13677,-18833,-23989,-12884,-19911,-33052,-13677,-18833,-23989
"0.02171.0Black Belt",5539,5539,5539,5539,5539,5539,2716,2130,1035,2523,2093,1664,-5756,-8099,-12479,-6527,-8246,-9964,-14228,-18327,-25993,-15577,-18585,-21593,-19876,-25146,-35002,-21611,-25478,-29345,-22700,-28556,-39507,-24628,-28924,-33221,-28348,-35375,-48516,-30661,-35817,-40973,-28348,-35375,-48516,-30661,-35817,-40973
"0.03171.0Black Belt",5539,5539,5539,5539,5539,5539,3121,2536,1441,2992,2562,2133,-4134,-6476,-10856,-4651,-6370,-8089,-11389,-15488,-23154,-12295,-15303,-18310,-16226,-21496,-31352,-17390,-21258,-25125,-18644,-24500,-35451,-19938,-24235,-28532,-23481,-30508,-43649,-25034,-30190,-35346,-23481,-30508,-43649,-25034,-30190,-35346
"0.04171.0Black Belt",5539,5539,5539,5539,5539,5539,3527,2942,1846,3461,3031,2602,-2511,-4854,-9234,-2775,-4494,-6213,-8550,-12649,-20315,-9012,-12020,-15028,-12575,-17846,-27702,-13170,-17037,-20904,-14588,-20444,-31395,-15249,-19546,-23842,-18614,-25641,-38782,-19407,-24563,-29719,-18614,-25641,-38782,-19407,-24563,-29719
"0.02201.0Black Belt",9619,9619,9619,9619,9619,9619,6796,6210,5115,6603,6173,5744,-1676,-4019,-8399,-2447,-4166,-5884,-10148,-14247,-21913,-11497,-14505,-17513,-15796,-21066,-30922,-17531,-21398,-25265,-18620,-24476,-35427,-20548,-24844,-29141,-24268,-31295,-44436,-26581,-31737,-36893,-24268,-31295,-44436,-26581,-31737,-36893
"0.03201.0Black Belt",9619,9619,9619,9619,9619,9619,7201,6616,5521,7072,6642,6213,-54,-2396,-6776,-571,-2290,-4009,-7309,-11408,-19074,-8215,-11223,-14230,-12146,-17416,-27272,-13310,-17178,-21045,-14564,-20420,-31371,-15858,-20155,-24452,-19401,-26428,-39569,-20954,-26110,-31266,-19401,-26428,-39569,-20954,-26110,-31266
"0.04201.0Black Belt",9619,9619,9619,9619,9619,9619,7607,7022,5926,7541,7111,6682,1569,-774,-5154,1305,-414,-2133,-4470,-8569,-16235,-4932,-7940,-10948,-8495,-13766,-23622,-9090,-12957,-16824,-10508,-16364,-27315,-11169,-15466,-19762,-14534,-21561,-34702,-15327,-20483,-25639,-14534,-21561,-34702,-15327,-20483,-25639
"0.02231.0Black Belt",13699,13699,13699,13699,13699,13699,10876,10290,9195,10683,10253,9824,2404,61,-4319,1633,-86,-1804,-6068,-10167,-17833,-7417,-10425,-13433,-11716,-16986,-26842,-13451,-17318,-21185,-14540,-20396,-31347,-16468,-20764,-25061,-20188,-27215,-40356,-22501,-27657,-32813,-20188,-27215,-40356,-22501,-27657,-32813
"0.03231.0Black Belt",13699,13699,13699,13699,13699,13699,11281,10696,9601,11152,10722,10293,4026,1684,-2696,3509,1790,71,-3229,-7328,-14994,-4135,-7143,-10150,-8066,-13336,-23192,-9230,-13098,-16965,-10484,-16340,-27291,-11778,-16075,-20372,-15321,-22348,-35489,-16874,-22030,-27186,-15321,-22348,-35489,-16874,-22030,-27186
"0.04231.0Black Belt",13699,13699,13699,13699,13699,13699,11687,11102,10006,11621,11191,10762,5649,3306,-1074,5385,3666,1947,-390,-4489,-12155,-852,-3860,-6868,-4415,-9686,-19542,-5010,-8877,-12744,-6428,-12284,-23235,-7089,-11386,-15682,-10454,-17481,-30622,-11247,-16403,-21559,-10454,-17481,-30622,-11247,-16403,-21559
"0.02171.1Black Belt",7153,7153,7153,7153,7153,7153,4330,3744,2649,4137,3707,3278,-4142,-6485,-10865,-4913,-6632,-8350,-12614,-16713,-24379,-13963,-16971,-19979,-18262,-23532,-33388,-19997,-23864,-27731,-21086,-26942,-37893,-23014,-27310,-31607,-26734,-33761,-46902,-29047,-34203,-39359,-26734,-33761,-46902,-29047,-34203,-39359
"0.03171.1Black Belt",7153,7153,7153,7153,7153,7153,4735,4150,3055,4606,4176,3747,-2520,-4862,-9242,-3037,-4756,-6475,-9775,-13874,-21540,-10681,-13689,-16696,-14612,-19882,-29738,-15776,-19644,-23511,-17030,-22886,-33837,-18324,-22621,-26918,-21867,-28894,-42035,-23420,-28576,-33732,-21867,-28894,-42035,-23420,-28576,-33732
"0.04171.1Black Belt",7153,7153,7153,7153,7153,7153,5141,4556,3460,5075,4645,4216,-897,-3240,-7620,-1161,-2880,-4599,-6936,-11035,-18701,-7398,-10406,-13414,-10961,-16232,-26088,-11556,-15423,-19290,-12974,-18830,-29781,-13635,-17932,-22228,-17000,-24027,-37168,-17793,-22949,-28105,-17000,-24027,-37168,-17793,-22949,-28105
"0.02201.1Black Belt",11641,11641,11641,11641,11641,11641,8818,8232,7137,8625,8195,7766,346,-1997,-6377,-425,-2144,-3862,-8126,-12225,-19891,-9475,-12483,-15491,-13774,-19044,-28900,-15509,-19376,-23243,-16598,-22454,-33405,-18526,-22822,-27119,-22246,-29273,-42414,-24559,-29715,-34871,-22246,-29273,-42414,-24559,-29715,-34871
"0.03201.1Black Belt",11641,11641,11641,11641,11641,11641,9223,8638,7543,9094,8664,8235,1968,-374,-4754,1451,-268,-1987,-5287,-9386,-17052,-6193,-9201,-12208,-10124,-15394,-25250,-11288,-15156,-19023,-12542,-18398,-29349,-13836,-18133,-22430,-17379,-24406,-37547,-18932,-24088,-29244,-17379,-24406,-37547,-18932,-24088,-29244
"0.04201.1Black Belt",11641,11641,11641,11641,11641,11641,9629,9044,7948,9563,9133,8704,3591,1248,-3132,3327,1608,-111,-2448,-6547,-14213,-2910,-5918,-8926,-6473,-11744,-21600,-7068,-10935,-14802,-8486,-14342,-25293,-9147,-13444,-17740,-12512,-19539,-32680,-13305,-18461,-23617,-12512,-19539,-32680,-13305,-18461,-23617
"0.02231.1Black Belt",16129,16129,16129,16129,16129,16129,13306,12720,11625,13113,12683,12254,4834,2491,-1889,4063,2344,626,-3638,-7737,-15403,-4987,-7995,-11003,-9286,-14556,-24412,-11021,-14888,-18755,-12110,-17966,-28917,-14038,-18334,-22631,-17758,-24785,-37926,-20071,-25227,-30383,-17758,-24785,-37926,-20071,-25227,-30383
"0.03231.1Black Belt",16129,16129,16129,16129,16129,16129,13711,13126,12031,13582,13152,12723,6456,4114,-266,5939,4220,2501,-799,-4898,-12564,-1705,-4713,-7720,-5636,-10906,-20762,-6800,-10668,-14535,-8054,-13910,-24861,-9348,-13645,-17942,-12891,-19918,-33059,-14444,-19600,-24756,-12891,-19918,-33059,-14444,-19600,-24756
"0.04231.1Black Belt",16129,16129,16129,16129,16129,16129,14117,13532,12436,14051,13621,13192,8079,5736,1356,7815,6096,4377,2040,-2059,-9725,1578,-1430,-4438,-1985,-7256,-17112,-2580,-6447,-10314,-3998,-9854,-20805,-4659,-8956,-13252,-8024,-15051,-28192,-8817,-13973,-19129,-8024,-15051,-28192,-8817,-13973,-19129
"0.02171.2Black Belt",8767,8767,8767,8767,8767,8767,5944,5358,4263,5751,5321,4892,-2528,-4871,-9251,-3299,-5018,-6736,-11000,-15099,-22765,-12349,-15357,-18365,-16648,-21918,-31774,-18383,-22250,-26117,-19472,-25328,-36279,-21400,-25696,-29993,-25120,-32147,-45288,-27433,-32589,-37745,-25120,-32147,-45288,-27433,-32589,-37745
"0.03171.2Black Belt",8767,8767,8767,8767,8767,8767,6349,5764,4669,6220,5790,5361,-906,-3248,-7628,-1423,-3142,-4861,-8161,-12260,-19926,-9067,-12075,-15082,-12998,-18268,-28124,-14162,-18030,-21897,-15416,-21272,-32223,-16710,-21007,-25304,-20253,-27280,-40421,-21806,-26962,-32118,-20253,-27280,-40421,-21806,-26962,-32118
"0.04171.2Black Belt",8767,8767,8767,8767,8767,8767,6755,6170,5074,6689,6259,5830,717,-1626,-6006,453,-1266,-2985,-5322,-9421,-17087,-5784,-8792,-11800,-9347,-14618,-24474,-9942,-13809,-17676,-11360,-17216,-28167,-12021,-16318,-20614,-15386,-22413,-35554,-16179,-21335,-26491,-15386,-22413,-35554,-16179,-21335,-26491
"0.02201.2Black Belt",13663,13663,13663,13663,13663,13663,10840,10254,9159,10647,10217,9788,2368,25,-4355,1597,-122,-1840,-6104,-10203,-17869,-7453,-10461,-13469,-11752,-17022,-26878,-13487,-17354,-21221,-14576,-20432,-31383,-16504,-20800,-25097,-20224,-27251,-40392,-22537,-27693,-32849,-20224,-27251,-40392,-22537,-27693,-32849
"0.03201.2Black Belt",13663,13663,13663,13663,13663,13663,11245,10660,9565,11116,10686,10257,3990,1648,-2732,3473,1754,35,-3265,-7364,-15030,-4171,-7179,-10186,-8102,-13372,-23228,-9266,-13134,-17001,-10520,-16376,-27327,-11814,-16111,-20408,-15357,-22384,-35525,-16910,-22066,-27222,-15357,-22384,-35525,-16910,-22066,-27222
"0.04201.2Black Belt",13663,13663,13663,13663,13663,13663,11651,11066,9970,11585,11155,10726,5613,3270,-1110,5349,3630,1911,-426,-4525,-12191,-888,-3896,-6904,-4451,-9722,-19578,-5046,-8913,-12780,-6464,-12320,-23271,-7125,-11422,-15718,-10490,-17517,-30658,-11283,-16439,-21595,-10490,-17517,-30658,-11283,-16439,-21595
"0.02231.2Black Belt",18559,18559,18559,18559,18559,18559,15736,15150,14055,15543,15113,14684,7264,4921,541,6493,4774,3056,-1208,-5307,-12973,-2557,-5565,-8573,-6856,-12126,-21982,-8591,-12458,-16325,-9680,-15536,-26487,-11608,-15904,-20201,-15328,-22355,-35496,-17641,-22797,-27953,-15328,-22355,-35496,-17641,-22797,-27953
"0.03231.2Black Belt",18559,18559,18559,18559,18559,18559,16141,15556,14461,16012,15582,15153,8886,6544,2164,8369,6650,4931,1631,-2468,-10134,725,-2283,-5290,-3206,-8476,-18332,-4370,-8238,-12105,-5624,-11480,-22431,-6918,-11215,-15512,-10461,-17488,-30629,-12014,-17170,-22326,-10461,-17488,-30629,-12014,-17170,-22326
"0.04231.2Black Belt",18559,18559,18559,18559,18559,18559,16547,15962,14866,16481,16051,15622,10509,8166,3786,10245,8526,6807,4470,371,-7295,4008,1000,-2008,445,-4826,-14682,-150,-4017,-7884,-1568,-7424,-18375,-2229,-6526,-10822,-5594,-12621,-25762,-6387,-11543,-16699,-5594,-12621,-25762,-6387,-11543,-16699
